hubspot_id,state,office_level,office_type,candidate_office,election_date,viability_score,general_election_result,general_votes_received,total_general_votes_cast
30610004555,New York,null,null,Freedom Campaign ,2025-04-01,null,Cannot Determine,null,null
38909031485,Ohio,CITY,Town Council,Greenhills Village Council,2025-11-04,1.3400000000,Lost General,97.0000000000,2002.0000000000
31955381267,Texas,LOCAL,School Board,Sweeny Independent School Board - Position 3,2025-05-03,3.6000000000,Lost General,280.0000000000,688.0000000000
39110021201,Massachusetts,LOCAL,School Board,Peabody School Committee,2025-11-04,1.4900000000,Won General,3753.0000000000,18505.0000000000
41336523183,Iowa,CITY,City Council,West Branch City Council,2025-11-04,4.0200000000,Won General,null,null
25111114933,Michigan,CITY,Mayor,Battle Creek City Mayor,2024-11-05,5.0000000000,Won General,14467.0000000000,14467.0000000000
39362862101,Ohio,TOWNSHIP,Town Council,Medina County: Westfield Township Trustee,2025-11-04,0.9700000000,Won General,480.0000000000,1636.0000000000
21990191466,California,LOCAL,School Board,Conejo Valley Unified School Board - Area 5,2024-11-05,1.6100000000,Lost General,3789.0000000000,10664.0000000000
22977284534,District Of Columbia,CITY,City Council,District of Columbia Advisory Neighborhood Commission - District 6B06,2024-11-05,0.5400000000,Won General,670.0000000000,983.0000000000
23961075622,California,CITY,City Council,Manhattan Beach City Council,2024-11-05,2.0300000000,Lost General,6090.0000000000,38413.0000000000
42315088155,Maine,CITY,City Council,Portland City Council - At Large,2025-11-04,2.1500000000,Won General,null,null
37498555795,Ohio,LOCAL,School Board,Beaver Local School Board,2025-11-04,1.4100000000,Won General,null,null
25114460422,Michigan,LOCAL,School Board,East Jackson Community School Board,2024-11-05,4.9900000000,Lost General,3837.0000000000,16310.0000000000
38979732539,California,null,null,Proposition 50,2025-11-04,null,Cannot Determine,null,null
39369321129,Georgia,CITY,Mayor,Fort Valley City Mayor,2025-11-04,1.4300000000,Lost General,177.0000000000,783.0000000000
32152840541,Massachusetts,CITY,Town Council,Town Meeting Member,2025-05-06,4.9900000000,Won General,330.0000000000,2945.0000000000
37399508067,North Carolina,CITY,Town Council,Scotland Neck Town Council,2025-11-04,2.5300000000,Lost General,null,null
35840423475,Alabama,null,Other,City Council,2025-08-26,null,Won General,null,null
41663364746,Iowa,CITY,City Council,Marshalltown City Council - Ward 3,2025-11-04,3.6700000000,Won General,null,null
41080590151,New York,TOWNSHIP,Mayor,Pound Ridge Town Supervisor,2025-11-04,null,Lost General,null,null
23660215955,California,LOCAL,School Board,Petaluma City School Board - Area 4,2024-11-05,2.5200000000,Won General,3807.0000000000,9415.0000000000
32319218988,Oregon,LOCAL,School Board,Astoria 1 School Board - Seat 1,2025-05-20,5.0000000000,Won General,null,null
31723921063,Missouri,LOCAL,School Board,Morgan County R-1 School Board,2025-04-08,4.0500000000,Won General,null,null
23003903005,California,CITY,City Council,Santa Ana City Council - Ward 1,2024-11-05,1.8300000000,Lost General,5113.0000000000,10701.0000000000
36258910769,Washington,CITY,City Council,Oak Harbor City Council - Position 5,2025-11-04,2.3900000000,Won General,null,null
34935240522,Colorado,CITY,City Council,Greenwood Village City Council - District 4,2025-11-04,4.9900000000,Won General,478.0000000000,1389.0000000000
40066119039,Ohio,CITY,Mayor,Martinsville Village Mayor,2025-11-04,1.8600000000,Won General,null,null
22065335071,Wyoming,CITY,Town Council,Bar Nunn Town Council,2024-11-05,2.6500000000,Lost General,243.0000000000,1727.0000000000
20385739796,Minnesota,Local,City Council,City council representative ,2024-11-05,1.7800000000,Lost General,220.0000000000,5911.0000000000
30347798650,Illinois,CITY,City Council,McHenry City Council - Ward 5,2025-04-01,1.7400000000,Lost General,139.0000000000,524.0000000000
28804438418,Illinois,CITY,Town Council,Northbrook Village Board,2025-04-01,3.6300000000,Won General,4294.0000000000,22937.0000000000
21951569470,Florida,LOCAL,School Board,Polk County School Board - District 1,2024-11-05,1.4600000000,Lost General,20884.0000000000,65031.0000000000
37448066906,North Carolina,LOCAL,Other,Brunswick County Dosher Hospital District Board,2025-11-04,3.9200000000,Won General,2886.0000000000,11759.0000000000
35658474296,Washington,null,null,Mayor,2025-08-01,null,Cannot Determine,null,null
39362862101,Ohio,TOWNSHIP,Town Council,Medina County: Westfield Township Trustee,2025-11-04,0.9700000000,Won General,480.0000000000,1636.0000000000
29672843104,Illinois,CITY,City Council,Collinsville City Council,2025-04-01,1.8100000000,Lost General,1297.0000000000,5203.0000000000
38413013860,Ohio,TOWNSHIP,Town Council,Knox County: Morgan Township Trustee,2025-11-04,1.4900000000,Lost General,null,null
40770813504,Georgia,CITY,City Council,Hogansville City Council - Post 1,2025-11-04,3.2500000000,Won General,null,null
31208954240,Illinois,CITY,Town Council,Danforth Village Council,2025-04-01,5.0000000000,Won General,null,null
37114088020,Washington,CITY,City Council,Yakima City Council - District 6,2025-11-04,1.0800000000,Not on Ballot,null,null
31888203961,Texas,LOCAL,School Board,Italy Independent School Board,2025-05-03,4.1900000000,Lost General,141.0000000000,729.0000000000
31923757186,Alabama,LOCAL,City Council,Opp City Council ,2025-08-26,1.4000000000,Lost General,82.0000000000,349.0000000000
39832261641,New Jersey,LOCAL,School Board,New Milford School Board,2025-11-04,4.1200000000,Won General,null,null
34668476475,Alabama,CITY,City Council,Piedmont City Council - Place 3,2025-08-26,1.9300000000,Lost General,null,null
33602107922,Oregon,LOCAL,Other,Nedonna Rural Fire Protection District Board - Position 2,2025-05-20,5.0000000000,Won General,null,null
19457591067,Texas,CITY,City Council,Humble City Council - Place 4,2024-05-04,null,Lost General,228.0000000000,505.0000000000
33160818742,South Dakota,LOCAL,School Board,Meade School Board,2025-06-03,2.3700000000,Won General,492.0000000000,2030.0000000000
30453284260,New Hampshire,CITY,School Board,Pittsfield School Moderator,2025-04-08,4.9700000000,Won General,344.0000000000,346.0000000000
28858882638,Illinois,Local,Town Council,Bunker Hill Library District Trustee,2025-04-02,4.9900000000,Won General,null,null
32359279257,Texas,Local,Other,Trustee,2025-05-03,1.5400000000,Lost General,1608.0000000000,4518.0000000000
23207311478,Minnesota,LOCAL,School Board,Lanesboro School Board,2024-11-05,1.3600000000,Lost General,230.0000000000,2732.0000000000
30685215555,Illinois,LOCAL,School Board,Saratoga School Board 60C,2025-04-01,2.8700000000,Won General,456.0000000000,2945.0000000000
32722053921,Oregon,LOCAL,School Board,Seaside 10 School Board - Zone 7,2025-05-20,2.4700000000,Won General,1552.0000000000,2336.0000000000
35914790808,Kansas,CITY,City Council,Peru City Council,2025-11-04,2.8400000000,Won General,null,null
31885901161,Texas,CITY,City Council,Willis City Council - Position 3,2025-05-03,3.5000000000,Won General,133.0000000000,240.0000000000
22431305082,Kentucky,LOCAL,School Board,Scott County School Board - District 1,2024-11-05,4.9900000000,Won General,4148.0000000000,4148.0000000000
22127341573,Washington,COUNTY,Other,Clallam County Charter Review Commission - District 2,2024-11-05,0.8700000000,Lost General,2709.0000000000,43180.0000000000
22413371746,Kentucky,LOCAL,School Board,Bath County School Board - District 5,2024-11-05,3.8400000000,Won General,419.0000000000,833.0000000000
20624027748,Florida,CITY,City Council,Hollywood City Commission - District 6,2024-11-05,0.8300000000,Lost General,1839.0000000000,8146.0000000000
37590101569,North Carolina,CITY,Town Council,Emerald Isle Town Council,2025-11-04,3.9600000000,Won General,null,null
19798841194,Utah,STATE,State House,Utah State Senate - District 6,2026-11-03,0.2300000000,Lost General,4292.0000000000,17867.0000000000
37777562028,North Carolina,CITY,Town Council,Warsaw Town Council,2025-11-04,3.9600000000,Won General,null,null
31202932098,Texas,CITY,City Council,Vernon City Commission - Place 3,2025-05-03,0.5500000000,Lost General,2403.0000000000,9888.0000000000
32001133722,Montana,LOCAL,School Board,Alberton Joint School Board,2025-05-06,2.2900000000,Not on Ballot,null,null
30368514611,Ohio,CITY,Town Council,Rushville Village Council,2025-11-04,5.0000000000,Won General,20.0000000000,20.0000000000
40025027730,Michigan,CITY,City Council,Harbor Springs City Council,2025-11-04,2.4100000000,Lost General,null,null
37591339132,Ohio,CITY,City Council,Grove City Council - Ward 1,2025-11-04,0.7900000000,Lost General,759.0000000000,2180.0000000000
36625951756,Kansas,LOCAL,School Board,Garden City USD 457 School Board,2025-11-04,1.5300000000,Lost General,1446.0000000000,7796.0000000000
30260062363,Colorado,LOCAL,School Board,Denver Public School Board - District 4,2025-11-04,1.1500000000,Lost General,2878.0000000000,19684.0000000000
25012742830,Virginia,COUNTY,City Council,Hampton City Council,2024-11-05,0.9000000000,Lost General,12312.0000000000,130861.0000000000
31872722262,Texas,CITY,School Board,Clear Lake Shores City Council,2025-05-03,3.8100000000,Won General,null,null
36617892960,Alabama,CITY,City Council,"Harpersville City Council - District 1, Place 1",2025-08-26,1.7200000000,Lost General,null,null
36254700188,Washington,LOCAL,School Board,Touchet District 300 School Board - Position 3,2025-11-04,1.1700000000,Lost General,null,null
23339583624,New Jersey,LOCAL,School Board,Hopewell Valley Regional School Board - Hopewell Township,2025-11-04,0.6500000000,Lost General,4694.0000000000,12935.0000000000
21931879506,Hawaii,COUNTY,Town Council,Hawai'i County Council District - 9,2024-08-10,null,Lost General,null,null
31324221988,Colorado,CITY,Mayor,Rocky Ford City Mayor,2025-11-04,1.1500000000,Won General,null,null
36448070421,North Carolina,CITY,null,Asheboro City Council,2025-11-04,2.2900000000,Won General,null,null
38807568170,Ohio,TOWNSHIP,Town Council,Warren County: Franklin Township Trustee,2025-11-04,3.0700000000,Won General,null,null
30298778211,Illinois,CITY,Mayor,Jerome Village President,2025-04-01,3.6000000000,Won General,207.0000000000,274.0000000000
28919624232,Michigan,CITY,Mayor,Sterling Heights City Mayor,2025-11-04,4.9900000000,Not on Ballot,null,null
36058679071,Utah,CITY,Mayor,Tremonton City Mayor,2025-11-04,2.0900000000,Lost General,null,null
39420092484,Minnesota,CITY,null,St. Louis Park City Council - Ward 1,2025-11-04,null,Not on Ballot,null,null
40062941275,Maine,CITY,City Council,Biddeford City Council - Ward 1,2025-11-04,1.9000000000,Won General,null,null
35886751236,Michigan,CITY,City Council,Southfield City Council,2025-11-04,2.6800000000,Won General,null,null
40783526924,Florida,CITY,Mayor,Miami City Mayor,2025-11-04,1.3900000000,Lost General,null,null
21926572553,Utah,State,School Board, State Board of Education District - 12,2024-11-05,null,Lost General,14155.0000000000,55770.0000000000
30400841262,Virginia,STATE,null,Virginia House of Delegates - District 23,2025-11-04,0.3000000000,Not on Ballot,null,null
38110460939,Minnesota,CITY,City Council,Duluth City Council - At Large,2025-11-04,2.4100000000,Lost General,null,null
30794002074,Texas,local,School Board,School Board,2025-04-01,null,Won General,null,null
37321278996,North Carolina,CITY,Town Council,Spring Hope Town Council,2025-11-04,2.9300000000,Won General,155.0000000000,945.0000000000
40555897907,Georgia,CITY,null,Swainsboro City Mayor,2025-11-04,null,Won General,null,null
39402483999,South Carolina,CITY,City Council,Cayce City Council - District 3,2025-11-04,1.7600000000,Won General,null,null
35905446144,Washington,Local,Other,Town Of Hamilton Council Position 5,2025-11-04,2.8600000000,Won General,null,null
37397040431,Montana,Local,City Council,Great Fall City Council District 2,2025-11-04,null,Won General,null,null
38894415752,Minnesota,LOCAL,School Board,Fridley School Board,2025-11-04,4.0600000000,Won General,993.0000000000,3492.0000000000
36902631238,North Carolina,CITY,Town Council,Morrisville Town Council - At Large,2025-11-04,1.3400000000,Lost General,923.0000000000,4915.0000000000
36096018451,Pennsylvania,LOCAL,School Board,Karns City Area School Board,2025-11-04,0.6800000000,Lost General,866.0000000000,8891.0000000000
35278896806,Washington,County,Other,Clark County Charter Review Commission,2025-11-04,0.9400000000,Lost General,8340.0000000000,19784.0000000000
22309449642,Florida,CITY,City Council,Holly Hill City Commission - District 1,2024-11-05,2.2300000000,Lost General,682.0000000000,1486.0000000000
21918788503,Florida,CITY,City Council,Avon Park City Council,2024-11-05,1.0800000000,Lost General,505.0000000000,6039.0000000000
35493885848,Washington,LOCAL,School Board,Elma District 68 School Board - District 1,2025-11-04,1.1700000000,Won General,null,null
23237705258,Texas,LOCAL,School Board,Harmony Independent School Board,2024-11-05,5.0000000000,Lost General,1887.0000000000,3838.0000000000
23956089917,Tennessee,CITY,City Council,Clarksville City Council - Ward 12,2024-11-05,2.4400000000,Won General,1441.0000000000,2379.0000000000
34522866092,Maine,CITY,City Council,New Gloucester Town Select Board,2025-06-10,3.5200000000,Lost General,400.0000000000,1618.0000000000
35274858354,Washington,CITY,City Council,Dayton City Council - District 5,2025-11-04,2.3900000000,Won General,null,null
25009079913,North Carolina,STATE,Statewide/Governor,North Carolina Governor,2024-11-05,0.3100000000,Lost General,174539.0000000000,5545310.0000000000
22894286155,New Jersey,LOCAL,School Board,Green Brook Township School Board,2024-11-05,2.7800000000,Lost General,745.0000000000,5045.0000000000
23235533314,Virginia,CITY,Town Council,Lovettsville Town Council,2024-11-05,5.0000000000,Won General,658.0000000000,1344.0000000000
31651010836,Missouri,CITY,City Council,Mountain View City Council - West Ward,2025-04-08,2.4700000000,Lost General,28.0000000000,77.0000000000
38087416086,North Carolina,CITY,Town Council,Robbins Town Council,2025-11-04,3.9600000000,Won General,null,null
38337906034,Massachusetts,CITY,City Council,North Adams City Council,2025-11-04,3.5800000000,Won General,null,null
33245110868,Ohio,CITY,City Council,Westerville City Council,2025-11-04,4.9900000000,Lost General,5174.0000000000,45770.0000000000
23838042647,Nebraska,LOCAL,School Board,Sumner-Eddyville-Miller School Board,2024-11-05,2.2200000000,Lost General,187.0000000000,1153.0000000000
23455326776,New Jersey,LOCAL,School Board,East Rutherford School Board,2024-11-05,5.0000000000,Won General,1621.0000000000,4631.0000000000
35367046299,Washington,County,County Supervisor,"Clark County Councilor District No. 2 Charter Review Commissioner, District 2, Pos. 3",2025-08-05,0.7900000000,Won General,10586.0000000000,21475.0000000000
22143624280,Florida,CITY,City Council,Titusville City Council - Seat 2,2024-11-05,1.3600000000,Lost General,9535.0000000000,23327.0000000000
22738384731,Michigan,LOCAL,School Board,Royal Oak School Board,2024-11-05,5.0000000000,Won General,14803.0000000000,30806.0000000000
42288051892,New Jersey,LOCAL,School Board,Bridgewater-Raritan Regional School Board - Bridgewater District,2025-11-04,null,Won General,8013.0000000000,39580.0000000000
39107354529,Ohio,LOCAL,School Board,Clinton-Massie Local School Board,2025-11-04,null,Lost General,null,null
19111456557,California,CITY,City Council,San Jose City Council - District 3,2026-11-03,1.5000000000,Lost General,116.0000000000,7025.0000000000
34355750983,Ohio,LOCAL,Town Council,Greene County: Sugarcreek Township Trustee,2025-11-04,3.0600000000,Won General,1202.0000000000,4427.0000000000
36655332369,Virginia,LOCAL,School Board,Bedford County School Board - District 4,2025-11-04,2.1700000000,Lost General,1938.0000000000,5341.0000000000
22988638261,Georgia,COUNTY,County Supervisor,Dooly County Commission - District 5,2024-11-05,2.4700000000,Won General,351.0000000000,900.0000000000
36263502943,Utah,CITY,Mayor,Mapleton City Mayor,2025-11-04,0.8100000000,Not on Ballot,null,null
41645442408,Iowa,CITY,City Council,Webster City Council (Hamilton County),2025-11-04,4.0200000000,Won General,null,null
37315265422,North Carolina,CITY,Town Council,Hamilton Town Council,2025-11-04,3.9600000000,Won General,null,null
20440008228,Nevada,STATE,School Board,Nevada Regents Board - District 1,2024-11-05,1.9300000000,Not on Ballot,null,null
32841029888,Pennsylvania,LOCAL,null,Big Spring School Board - Penn/Cooke Township,2025-11-04,0.4500000000,Not on Ballot,null,null
41655851925,Iowa,CITY,City Council,Hartwick City Council,2025-11-04,4.0200000000,Won General,null,null
36686908467,Alabama,CITY,City Council,Hanceville City Council - District 2,2025-08-26,1.7200000000,Won General,null,null
37237597477,North Carolina,CITY,Town Council,Pink Hill Town Council,2025-11-04,2.5300000000,Lost General,null,null
37335418518,North Carolina,CITY,Town Council,Brunswick Town Council,2025-11-04,2.5300000000,Lost General,null,null
31125221974,Wisconsin,LOCAL,Town Council,Polk County: Sterling Town Board,2025-04-01,5.0000000000,Won General,null,null
22264601723,Kentucky,Local,City Council,Lexington CIty Council ,2024-11-05,null,Won General,4598.0000000000,8871.0000000000
30347172179,Illinois,LOCAL,School Board,North Boone 200 School Board,2025-04-01,2.6900000000,Not on Ballot,null,null
31863549596,Texas,CITY,City Council,Pottsboro City Council,2025-05-03,2.3100000000,Won General,122.0000000000,320.0000000000
35071165068,Washington,CITY,City Council,Kennewick City Council - Position 3,2025-11-04,0.9900000000,Lost General,null,null
39848554344,Maine,CITY,City Council,Biddeford City Council - Ward 1,2025-11-04,3.8600000000,Won General,null,null
36390369048,Colorado,CITY,Mayor,Castle Pines City Mayor,2025-11-04,2.4300000000,Won General,2662.0000000000,5969.0000000000
40705098839,Idaho,LOCAL,School Board,Buhl School Board - Zone 5,2025-11-04,null,Won General,null,null
38499995051,Ohio,LOCAL,School Board,Keystone Local School Board,2025-11-04,2.8800000000,Won General,1339.0000000000,4231.0000000000
30092169651,Illinois,LOCAL,Utilities Commissioner,Rockford Park District Board,2025-04-01,4.3500000000,Won General,2003.0000000000,5361.0000000000
25289618007,Oregon,CITY,Mayor,Waldport City Mayor,2024-11-05,3.3200000000,Lost General,527.0000000000,1219.0000000000
39427458143,Colorado,LOCAL,School Board,Elizabeth District C-1 School Board,2025-11-04,1.8400000000,Lost General,2081.0000000000,14418.0000000000
29913691703,Ohio,LOCAL,School Board,Lorain City School Board,2025-11-04,1.3300000000,Lost General,2069.0000000000,10607.0000000000
25277595431,Michigan,CITY,Town Council,North Branch Village Trustee,2024-11-05,2.6500000000,Lost General,163.0000000000,561.0000000000
22393999018,Minnesota,COUNTY,County Supervisor,Wadena County Commission - District 2,2024-11-05,2.0500000000,Won General,898.0000000000,254.0000000000
29088612356,Illinois,CITY,Town Council,Waltham Township Board,2025-04-01,3.6900000000,Lost General,69.0000000000,517.0000000000
25240468102,Arkansas,LOCAL,School Board,England School Board - Zone 6,2024-11-05,3.5700000000,Lost General,72.0000000000,200.0000000000
19137394871,Wisconsin,COUNTY,Judge,La Crosse County Multi-Jurisdictional Municipal Judge,2024-04-02,2.3400000000,Won General,3858.0000000000,7181.0000000000
36251163178,Alabama,CITY,City Council,Fort Payne City Council,2025-08-26,5.0000000000,Lost General,642.0000000000,10601.0000000000
41965846407,Massachusetts,CITY,City Council,Lynn City Council - At Large,2025-11-04,null,Won General,null,null
32359278938,Texas,CITY,Mayor,Forney City Mayor,2025-05-03,0.8500000000,Lost General,48.0000000000,1575.0000000000
22918474853,Minnesota,CITY,Mayor,St. Augusta City Mayor,2024-11-05,2.3400000000,Won General,1267.0000000000,2072.0000000000
23929638492,Minnesota,CITY,City Council,Osakis City Council,2024-11-05,4.1600000000,Won General,507.0000000000,1423.0000000000
22586616495,California,LOCAL,Utilities Commissioner,Kern County Water Agency Board - Division 6,2024-11-05,2.5900000000,Lost General,6889.0000000000,28651.0000000000
22447160981,Michigan,LOCAL,School Board,Vicksburg Community School Board,2024-11-05,2.6200000000,Won General,2309.0000000000,12434.0000000000
31114459577,Mississippi,CITY,Town Council,Guntown Town Council,2025-06-03,0.4300000000,Lost General,147.0000000000,1511.0000000000
