hubspot_id,state,office_level,office_type,candidate_office,election_date,viability_score,general_election_result,general_votes_received,total_general_votes_cast
18000989209,Maine,State,State House,Maine House of Representatives,2024-11-05,0.2500000000,Lost General,819.0000000000,5529.0000000000
19779743800,Georgia,Local,City Council,City Council ,2024-05-21,null,Won General,909.0000000000,2863.0000000000
35278492194,Alabama,CITY,City Council,Fyffe City Council - District 2,2025-08-26,1.9300000000,Lost General,null,null
31991683136,Texas,CITY,City Council,Littlefield City Council - District 3,2025-05-03,5.0000000000,Won General,null,null
35130910359,Alabama,CITY,Mayor,Hanceville City Mayor,2025-08-26,1.7100000000,Lost General,null,null
35886233243,Washington,LOCAL,Other,Mason County Public Hospital District 1 Board - Position 1,2025-11-04,2.8600000000,Won General,null,null
36770225556,Virginia,LOCAL,School Board,Carroll County School Board - Laurel Fork,2025-11-04,3.7100000000,Won General,null,null
23941690753,Michigan,CITY,City Council,Coleman City Council,2024-11-05,4.9900000000,Won General,344.0000000000,885.0000000000
27747430792,Illinois,CITY,null,South Pekin Village President,2025-04-01,1.6700000000,Not on Ballot,null,null
36286131782,Kansas,CITY,City Council,Overbrook City Council,2025-11-04,1.3000000000,Won General,120.0000000000,333.0000000000
34117513578,Georgia,CITY,City Council,Atlanta City Council - District 11,2025-11-04,0.6300000000,Lost General,313.0000000000,9111.0000000000
41312262496,Idaho,Local,Other,North End Recreation District Board Zone 5,2025-11-04,null,Won General,null,null
23585001877,New Jersey,LOCAL,Town Council,Camden County: Cherry Hill Township Council,2024-11-05,5.0000000000,Lost General,702.0000000000,35963.0000000000
35561106456,Washington,CITY,City Council,Poulsbo City Council - Position 5,2025-11-04,0.9900000000,Won General,null,null
22854237484,South Carolina,LOCAL,School Board,Clarendon 3 School Board - District 4,2024-11-05,0.9800000000,Lost General,286.0000000000,1026.0000000000
37258981918,Kansas,LOCAL,School Board,Uniontown Usd 235 School Board - Position 6,2025-11-04,1.1500000000,Won General,null,null
28327440003,Vermont,null,Town Council,Selectboard,2025-03-01,2.4000000000,Won General,null,null
38399772428,Colorado,LOCAL,School Board,Woodland Park Re-2 School Board - District E,2025-11-04,4.9900000000,Won General,4455.0000000000,7722.0000000000
27318163338,Missouri,LOCAL,null,St. Louis Public School Board,2025-04-08,2.9000000000,Not on Ballot,null,null
25136159553,California,CITY,City Council,Newark City Council,2024-11-05,1.2100000000,Won General,5592.0000000000,18125.0000000000
33471504788,Virginia,LOCAL,School Board,School Board Ward 3,2025-11-04,2.5900000000,Lost General,954.0000000000,2563.0000000000
36254381432,Kansas,CITY,City Council,Sedan City Council,2025-11-04,2.8400000000,Won General,null,null
32867806785,null,Local,City Council,West Brookfield Selectman,2025-05-06,2.0000000000,Won General,null,232.0000000000
38338530927,Colorado,CITY,City Council,Aurora City Council - At Large,2025-11-04,1.7600000000,Not on Ballot,null,null
22624125084,Kansas,COUNTY,County Supervisor,Johnson County Commission - District 3,2024-11-05,2.0100000000,Won General,28648.0000000000,52038.0000000000
38659261740,Ohio,LOCAL,School Board,Federal Hocking Local School Board,2025-11-04,2.8800000000,Lost General,null,null
38583517334,Washington,CITY,City Council,Kirkland City Council - Position 3,2025-11-04,1.0800000000,Won General,null,null
30571440937,Vermont,Local,Utilities Commissioner,Library Board,2025-04-01,4.9900000000,Won General,null,null
35299735125,Washington,CITY,City Council,Connell City Council - Position 1,2025-11-04,1.0300000000,Won General,274.0000000000,509.0000000000
25241497967,North Carolina,CITY,Mayor,Dover Town Mayor,2024-11-05,3.2100000000,Won General,124.0000000000,217.0000000000
39848876671,Colorado,CITY,City Council,Thornton City Council - Ward 2,2025-11-04,1.2000000000,Lost General,null,null
39367130752,South Carolina,CITY,Town Council,Kingstree Town Council - District 3,2025-11-04,2.2100000000,Lost General,null,null
40542420591,Idaho,CITY,Mayor,Glenns Ferry City Mayor,2025-11-04,0.8100000000,Lost General,16.0000000000,54.0000000000
37220263446,Georgia,LOCAL,School Board,Atlanta City School Board - District 6,2025-11-04,2.1000000000,Lost General,null,null
36767103141,Kansas,LOCAL,null,Lakewood Hills Improvement District Board,2025-11-04,1.4100000000,Won General,null,null
33133037866,Georgia,CITY,City Council,Washington City Council,2025-11-04,2.3600000000,Not on Ballot,null,null
36383549952,Michigan,CITY,Mayor,Madison Heights City Mayor,2025-11-04,3.2700000000,Lost General,null,null
22809322847,Minnesota,COUNTY,County Supervisor,Chippewa County Commission - District 4,2024-11-05,1.6100000000,Not on Ballot,null,null
23249045256,Oregon,CITY,Mayor,Keizer City Mayor,2024-11-05,4.0500000000,Won General,4125.0000000000,8044.0000000000
33230919684,Washington,Local,School Board,Raymond School District Board of Directors,2025-11-04,1.7300000000,Won General,462.0000000000,801.0000000000
40827513399,Iowa,Local,City Council,Gilman City Council,2025-11-04,4.0100000000,Won General,null,null
37753990823,North Carolina,CITY,Mayor,Roper Town Mayor,2025-11-04,2.9400000000,Won General,null,null
36777761403,Michigan,CITY,Other,Detroit City Board of Police Commissioners - District 5,2025-11-04,2.1800000000,Lost General,null,null
33365905972,Arkansas,LOCAL,School Board,Woodlawn School Board,2025-05-20,4.9900000000,Lost General,15.0000000000,361.0000000000
23168842409,California,LOCAL,Utilities Commissioner,Beaumont-Cherry Valley Water District Board - Division 1,2024-11-05,3.6600000000,Won General,6498.0000000000,9833.0000000000
30033138575,Illinois,LOCAL,Utilities Commissioner,Brookfield Village Library Board,2025-04-01,2.4200000000,Won General,1053.0000000000,4486.0000000000
38804766272,Ohio,TOWNSHIP,Town Council,Warren County: Clearcreek Township Trustee,2025-11-04,3.0700000000,Won General,null,null
31621983063,Missouri,CITY,null,Benton City Council - Ward 1,2025-04-08,2.1600000000,Runoff,null,null
41310530151,Washington,CITY,City Council,West Richland City Council - Position 1,2025-11-04,0.9900000000,Lost General,809.0000000000,1774.0000000000
22506168840,Florida,LOCAL,School Board,Franklin County School Board - District 5,2024-11-05,5.0000000000,Won General,null,null
36258015907,Virginia,LOCAL,School Board,Roanoke County School Board - Vinton,2025-11-04,2.3900000000,Lost General,null,null
21569443850,Virginia,CITY,City Council,Hampton City Council,2024-11-05,null,Lost General,7617.0000000000,130160.0000000000
40894265954,Ohio,CITY,City Council,Bellbrook City Council,2025-11-04,null,Won General,null,null
38797112873,North Carolina,CITY,Town Council,Valdese Town Council - Ward 1,2025-11-04,null,Lost General,null,null
28638671905,Texas,CITY,Mayor,Garland City Mayor,2025-05-03,1.7600000000,Runoff,3260.0000000000,9829.0000000000
38588030542,Montana,Local,City Council,Great Fall City Council District 3,2025-11-04,null,Won General,null,null
28717013281,Illinois,LOCAL,School Board,Frankfort 157-C School Board,2025-04-01,1.9300000000,Won General,1806.0000000000,11148.0000000000
37762778271,North Carolina,CITY,Town Council,Boiling Springs Town Council,2025-11-04,3.9600000000,Won General,null,null
39279171622,Texas,CITY,City Council,Mesquite City Council - Place 5,2025-11-04,3.4200000000,Won General,null,null
23106560912,Minnesota,CITY,City Council,Hilltop City Council,2024-11-05,3.8800000000,Won General,96.0000000000,181.0000000000
40528673826,Florida,null,Other,Community Council Area 12: Kendall Board Member.,2025-11-04,null,Won General,null,null
20242874406,Virginia,CITY,Town Council,Leesburg Town Council,2024-11-05,2.8000000000,Lost General,5501.0000000000,73281.0000000000
35247095153,Washington,LOCAL,Other,Benton Port District Board - District 1,2025-11-04,2.7900000000,Lost General,5535.0000000000,11280.0000000000
38870966448,Ohio,TOWNSHIP,Town Council,Allen County: Bath Township Trustee,2025-11-04,1.4900000000,Lost General,null,null
39095623557,Ohio,LOCAL,School Board,Greenville City School Board,2025-11-04,1.3300000000,Lost General,null,null
41194296209,Utah,CITY,City Council,Bluffdale City Council,2025-11-04,1.3100000000,Lost General,942.0000000000,4095.0000000000
35469309219,Ohio,TOWNSHIP,Town Council,Mahoning County: Smith Township Trustee,2025-11-04,3.0700000000,Won General,null,null
38900611996,Alaska,Local,City Council,Palmer City Council – 3Yr Term,2025-10-07,2.2100000000,Won General,null,null
20979857945,null,Local,City Council,Tioga City Council,2024-11-05,null,Won General,null,null
30902444350,Illinois,CITY,Town Council,Homer Glen Village Board,2025-04-01,1.3700000000,Lost General,349.0000000000,7498.0000000000
23767535875,Nebraska,CITY,Mayor,Osmond City Mayor,2024-11-05,5.0000000000,Won General,345.0000000000,395.0000000000
23344148817,Minnesota,CITY,Mayor,New Trier City Mayor,2024-11-05,3.2600000000,Won General,51.0000000000,53.0000000000
31459711408,Wisconsin,LOCAL,Clerk/Treasurer,Dunn County: Hay River Town Clerk,2025-04-01,5.0000000000,Won General,null,null
30760619678,Wisconsin,CITY,City Council,Madison City Council - District 14,2025-04-01,2.5800000000,Lost General,2432.0000000000,6472.0000000000
23512786770,Minnesota,CITY,City Council,Crosby City Council,2024-11-05,2.4100000000,Lost General,335.0000000000,1788.0000000000
39708576269,Tennessee,CITY,Mayor,Humboldt City Mayor,2025-11-04,null,Won General,null,null
39220911513,Ohio,TOWNSHIP,Town Council,Jefferson County: Island Creek Township Trustee,2025-11-04,1.4900000000,Lost General,null,null
39242170545,Alabama,null,City Council,City council ,2025-09-23,null,Lost General,null,null
36393967512,Washington,CITY,City Council,Yakima City Council - District 6,2025-11-04,2.3900000000,Won General,null,null
37459845681,North Carolina,CITY,City Council,Jacksonville City Council - Ward 1,2025-11-04,3.1900000000,Lost General,null,null
29820636269,Wisconsin,LOCAL,Clerk/Treasurer,Brown County: Holland Town Chair,2025-04-01,3.6000000000,Won General,468.0000000000,731.0000000000
31892099854,Ohio,CITY,City Council,Green City Council - Ward 3,2025-11-04,2.5300000000,Lost General,643.0000000000,1318.0000000000
29636669961,Illinois,CITY,null,Granite City Mayor,2025-04-01,2.2000000000,Lost General,null,null
31094045084,South Dakota,CITY,Mayor,Crooks City Mayor,2025-04-08,1.3100000000,Lost General,31.0000000000,165.0000000000
35718543191,Washington,CITY,City Council,Centralia City Council - District 2,2025-11-04,0.9900000000,Lost General,null,null
21924944700,Minnesota,COUNTY,County Supervisor,Becker County Commission - District 5,2024-11-05,2.3400000000,Lost General,1125.0000000000,3522.0000000000
23472506713,New Jersey,County,School Board,School Board,2024-11-05,null,Won General,null,null
36394075029,Iowa,CITY,City Council,Waterloo City Council - Ward 3,2025-11-04,2.4000000000,Lost General,null,null
28845238860,New York,LOCAL,null,Long Beach City School Board,2025-05-20,1.8000000000,Cannot Determine,null,null
37978949740,Alabama,CITY,City Council,Lexington City Council - District 5,2025-08-26,1.7200000000,Lost General,null,null
40872375957,Ohio,TOWNSHIP,Town Council,Washington County: Independence Township Trustee,2025-11-04,3.0700000000,Won General,null,null
23626355536,California,CITY,City Council,Woodlake City Council,2024-11-05,3.8000000000,Won General,233.0000000000,841.0000000000
22163286839,Wyoming,CITY,Mayor,Cheyenne City Mayor,2024-11-05,4.9700000000,Lost General,null,25748.0000000000
20876835654,Michigan,LOCAL,School Board,Harper Creek Community School Board,2024-11-05,4.0600000000,Won General,5024.0000000000,5136.0000000000
37380337028,Massachusetts,CITY,City Council,Peabody City Council - At Large,2025-11-04,2.0200000000,Won General,null,null
30365237291,Missouri,CITY,City Council,Vinita Park City Council - Ward 4,2025-04-08,5.0000000000,Won General,null,null
40243079021,Iowa,CITY,City Council,Thornton City Council,2025-11-04,null,Won General,null,null
39086011178,Ohio,LOCAL,School Board,Huber Heights City School Board,2025-11-04,1.3300000000,Won General,null,null
37341641016,North Carolina,CITY,City Council,King City Council,2025-11-04,3.6200000000,Won General,null,null
23408234147,Minnesota,CITY,City Council,Trimont City Council,2024-11-05,1.5800000000,Lost General,39.0000000000,703.0000000000
30449001260,Illinois,CITY,Mayor,Quincy City Mayor,2025-04-01,3.0700000000,Won General,4130.0000000000,7071.0000000000
31257369956,Illinois,LOCAL,Town Council,Champaign County: Champaign Township Board,2025-04-01,2.9000000000,Lost General,1253.0000000000,11817.0000000000
23248245552,Minnesota,CITY,City Council,Granite Falls City Council - At Large,2024-11-05,1.9300000000,Lost General,382.0000000000,1355.0000000000
21916600645,New York,CITY,null,New York City Mayor,2025-11-04,0.9800000000,Not on Ballot,null,null
22740247395,Texas,LOCAL,School Board,Riviera Independent School Board,2024-11-05,5.0000000000,Won General,null,null
40373948211,Connecticut,CITY,null,Stratford Town Council - District 9,2025-11-04,null,Lost General,null,null
22639622551,Texas,STATE,State House,Texas House of Representatives - District 137,2024-11-05,0.4200000000,Lost General,5971.0000000000,25133.0000000000
32613213227,Texas,LOCAL,School Board,"Prairie Lea Independent School District, At-large",2025-05-03,4.1900000000,Won General,58.0000000000,243.0000000000
21580508827,Oregon,COUNTY,County Supervisor,Union County Commission - Position 3,2024-11-05,1.3400000000,Lost General,6087.0000000000,12852.0000000000
22046062504,Minnesota,COUNTY,County Supervisor,Norman County Commission - District 1,2024-11-05,1.4500000000,Lost General,214.0000000000,598.0000000000
39434797996,Ohio,CITY,City Council,Kettering City Council - At Large,2025-11-04,1.1300000000,Won General,6731.0000000000,18102.0000000000
30039480166,Pennsylvania,CITY,Mayor,Emsworth Borough Mayor,2025-11-04,0.4500000000,Not on Ballot,null,null
30943509584,Illinois,CITY,City Council,Nashville City Council,2025-04-01,2.5700000000,Lost General,82.0000000000,1319.0000000000
23224409134,California,CITY,City Council,American Canyon City Council,2024-11-05,2.4800000000,Lost General,898.0000000000,4600.0000000000
40249361021,Ohio,LOCAL,School Board,Bay Village City School District Board,2025-11-04,1.3300000000,Won General,null,null
38087347811,North Carolina,CITY,Town Council,Warsaw Town Council,2025-11-04,2.5300000000,Won General,null,null
33622217652,Georgia,CITY,City Council,"Dunwoody City Council - Post 5, District 2 At Large",2027-11-02,0.6300000000,Lost General,1702.0000000000,3563.0000000000
41072016489,Pennsylvania,LOCAL,School Board,Crestwood School Board,2025-11-04,null,Won General,null,null
39088567579,Ohio,CITY,Town Council,Arcadia Village Council,2025-11-04,1.4900000000,Lost General,null,null
39616507303,Virginia,County,Clerk/Treasurer,Pittsylvania County Treasurer,2025-11-04,1.8400000000,Won General,12172.0000000000,23450.0000000000
37912635248,Massachusetts,CITY,City Council,Medford City Council,2025-11-04,2.0200000000,Not on Ballot,null,null
25021425183,Indiana,LOCAL,School Board,Western Wayne School Board - District B,2024-11-05,2.4800000000,Won General,1477.0000000000,1477.0000000000
29930671381,Illinois,CITY,Clerk/Treasurer,Hazel Crest Village Clerk,2025-04-01,1.8700000000,Lost General,381.0000000000,1841.0000000000
23454818903,Minnesota,CITY,Mayor,Mounds View City Mayor,2024-11-05,3.2600000000,Won General,4719.0000000000,4847.0000000000
29758775065,Oklahoma,LOCAL,School Board,Yukon School Board,2025-04-01,1.5800000000,Won General,1223.0000000000,1881.0000000000
23899256960,Michigan,LOCAL,Clerk/Treasurer,Lenawee County: Rollin Township Clerk,2024-11-05,1.1600000000,Lost General,963.0000000000,1426.0000000000
30755762020,Illinois,LOCAL,School Board,Joliet Township 204 School Board,2025-04-01,2.6900000000,Lost General,4014.0000000000,16746.0000000000
33284890534,Massachusetts,LOCAL,Other,Water commissioner ,2025-05-17,4.1200000000,Won General,941.0000000000,2613.0000000000
32498488894,Oregon,LOCAL,Other,Philomath Fire and Rescue District Board - Position 2,2025-05-20,5.0000000000,Won General,null,null
21944399894,Tennessee,LOCAL,School Board,School Board,2024-11-05,null,Not on Ballot,null,null
23905376952,Tennessee,CITY,City Council,Soddy Daisy City Commission,2024-11-05,2.0700000000,Won General,3127.0000000000,14623.0000000000
38629724460,Massachusetts,LOCAL,School Board,Peabody School Committee,2025-11-04,3.4100000000,Lost General,3313.0000000000,18600.0000000000
36255737386,Kansas,CITY,City Council,Girard City Council - Ward 3,2025-11-04,0.9600000000,Won General,null,null
33729782059,Alabama,CITY,City Council,Tallassee City Council - Ward 5,2025-08-26,3.3100000000,Won General,56.0000000000,808.0000000000
39195771561,Ohio,LOCAL,School Board,Ridgewood Local School Board,2025-11-04,1.3300000000,Won General,null,null
23828582997,Iowa,LOCAL,Town Council,Warren County: Greenfield Township Trustee,2024-11-05,5.0000000000,Won General,455.0000000000,476.0000000000
36050757478,Washington,CITY,City Council,Spokane Valley City Council - Position 1,2025-11-04,0.9900000000,Lost General,null,null
35667539526,Kansas,LOCAL,Other,Rossville Drainage District,2025-11-04,1.4100000000,Won General,null,null
32142158126,Massachusetts,LOCAL,Other,Norfolk Town Health Board,2025-05-06,4.9900000000,Won General,null,null
23737293328,Florida,COUNTY,School Board,Leon County School Superintendent,2024-11-05,1.9700000000,Lost General,42017.0000000000,149759.0000000000
23963959195,South Carolina,LOCAL,School Board,Anderson 5 County School Board - At Large,2024-11-05,0.7200000000,Lost General,null,22912.0000000000
34498122897,Alabama,null,Mayor,City of Greenville ,2025-08-26,1.4700000000,Runoff,null,null
38113562692,Alabama,LOCAL,School Board,Florence City School Board District 3,2025-08-26,2.4600000000,Won General,null,null
23737602648,Virginia,CITY,Town Council,Dendron Town Council,2024-11-05,5.0000000000,Won General,122.0000000000,423.0000000000
21429873290,South Carolina,STATE,State House,South Carolina House of Representatives - District 23,2024-11-05,0.4100000000,Lost General,2158.0000000000,10962.0000000000
31386647480,Wisconsin,LOCAL,School Board,Weyauwega-Fremont School Board - Fremont Village,2025-04-01,3.7400000000,Won General,1220.0000000000,2065.0000000000
32695952054,null,LOCAL,Other,Health Board,2025-05-20,5.0000000000,Won General,2110.0000000000,2126.0000000000
30899343151,Illinois,LOCAL,School Board,Carbondale 95 School Board,2025-04-01,3.1200000000,Won General,772.0000000000,4908.0000000000
23600971665,Michigan,LOCAL,School Board,Flushing Community School Board,2024-11-05,5.0000000000,Won General,8941.0000000000,17595.0000000000
37328840255,Virginia,LOCAL,School Board,Orange County School Board - District 1,2025-11-04,2.3900000000,Won General,null,null
31731793335,Texas,CITY,City Council,San Antonio City Council - Place 10,2025-05-03,0.5500000000,Lost General,1085.0000000000,12371.0000000000
39086318399,Ohio,CITY,Town Council,Covington Village Council,2025-11-04,3.0700000000,Won General,null,null
33462282922,New York,COUNTY,null,Saratoga County Sheriff,2025-11-04,0.8600000000,Lost General,null,null
37442243586,Massachusetts,LOCAL,School Board,Woburn School Committee,2025-11-04,3.4100000000,Lost General,2094.0000000000,16908.0000000000
22033097302,Washington,COUNTY,County Supervisor,Klickitat County Commission - District 1,2024-11-05,0.7900000000,Lost General,5035.0000000000,10311.0000000000
41061238072,Iowa,CITY,Mayor,Olds City Mayor,2025-11-04,3.4400000000,Won General,null,null
32986710423,Massachusetts,CITY,City Council,Southborough Town Select Board,2025-05-13,2.3400000000,Won General,1057.0000000000,4040.0000000000
31914729567,Texas,LOCAL,School Board,Floydada Independent School Board - District 4,2025-05-03,3.6500000000,Won General,null,null
22010086145,Minnesota,COUNTY,County Supervisor,Becker County Commission - District 4,2024-11-05,0.9000000000,Lost General,63.0000000000,241.0000000000
23949574053,California,LOCAL,School Board,Vacaville Unified School Board - Area 7,2024-11-05,1.0100000000,Lost General,1613.0000000000,5552.0000000000
19450053989,Arizona,FEDERAL,Congressional,U.S. House of Representatives - Arizona 6th Congressional District,2024-11-05,0.1300000000,Not on Ballot,null,238327.0000000000
36625325852,Colorado,CITY,City Council,Loveland City Council - Ward 4,2025-11-04,1.3300000000,Lost General,null,null
35627326067,Ohio,TOWNSHIP,Town Council,Ross County: Concord Township Trustee,2025-11-04,3.0700000000,Not on Ballot,null,null
31452219540,Missouri,LOCAL,School Board,St. Louis Public School Board,2025-04-08,2.6700000000,Won General,null,null
23661452292,Idaho,COUNTY,Sheriff,Fremont County Sheriff,2024-11-05,0.5600000000,Lost General,876.0000000000,6661.0000000000
32001105848,Oklahoma,Local,Other,Tribal Council District 5,2025-07-12,0.8900000000,Lost General,null,1001.0000000000
37445241489,Massachusetts,CITY,City Council,Waltham City Council - At Large,2025-11-04,3.5800000000,Won General,null,null
32044392815,Pennsylvania,CITY,Mayor,Lyons Borough Mayor,2025-11-04,0.4500000000,Lost General,null,null
22822998709,California,LOCAL,School Board,Spencer Valley School Board,2024-11-05,2.1300000000,Lost General,559.0000000000,3085.0000000000
22861923872,South Carolina,LOCAL,School Board,Clover School Board - At Large,2024-11-05,3.5800000000,Won General,11334.0000000000,21120.0000000000
28966324784,Illinois,CITY,City Council,Evanston City Council - Ward 3,2025-04-01,1.9100000000,Lost General,717.0000000000,2335.0000000000
32863244802,Oregon,LOCAL,Other,Port of Port Orford Board - Position 1,2025-05-20,1.4900000000,Won General,481.0000000000,691.0000000000
36034596649,Kansas,CITY,City Council,Washington City Council,2025-11-04,1.3000000000,Won General,null,null
33362540054,Oregon,LOCAL,Other,Bay Area Health District Board - Position 5,2025-05-20,4.9900000000,Lost General,null,null
22677059205,Minnesota,LOCAL,School Board,Mankato School Board,2024-11-05,2.2300000000,Won General,12457.0000000000,null
20197075106,Oregon,Local,City Council,City Council,2024-11-05,null,Lost General,365.0000000000,99672.0000000000
23125383252,Minnesota,LOCAL,Town Council,Isanti County: Oxford Township Supervisor - Seat B,2024-11-05,2.7100000000,Won General,318.0000000000,590.0000000000
30202821909,South Carolina,CITY,Mayor,Columbia City Mayor,2025-11-04,1.3300000000,Lost General,33.0000000000,100.0000000000
31879436591,Ohio,CITY,Other,Berea City Council - At Large,2025-11-04,4.9900000000,Won General,null,null
37333253009,Alabama,CITY,Mayor,Steele City Mayor,2025-08-26,1.7100000000,Lost General,null,null
25026045755,Minnesota,LOCAL,School Board,Kingsland School Board,2024-11-05,1.6800000000,Lost General,1289.0000000000,2647.0000000000
32132302615,Iowa,CITY,null,Wheatland City Mayor,2025-11-04,2.1600000000,Not on Ballot,null,null
41628415826,Iowa,LOCAL,School Board,Martensdale-St. Marys Community School Board - District 1,2025-11-04,null,Won General,null,null
38670540371,Massachusetts,CITY,Town Council,Winthrop Town Council - At Large,2025-11-04,2.1600000000,Won General,null,null
39585054822,Georgia,CITY,City Council,Vienna City Council,2025-11-04,1.6600000000,Lost General,43.0000000000,476.0000000000
38164398900,North Carolina,Local,Other,City Of Statesville Councilman Ward 02,2025-11-03,null,Won General,null,null
40795740978,Iowa,LOCAL,School Board,GMG Community School Board - At Large,2025-11-04,2.8800000000,Won General,null,null
25296047211,Washington,COUNTY,Other,Clallam County Charter Review Commission - District 1,2024-11-05,0.5200000000,Lost General,4211.0000000000,49224.0000000000
23808078901,Minnesota,CITY,City Council,Rothsay City Council - At Large,2024-11-05,2.5700000000,Won General,154.0000000000,406.0000000000
37897868692,Alabama,Local,Town Council,city council,2025-11-04,4.0400000000,Won General,null,null
41310530151,Washington,CITY,City Council,West Richland City Council - Position 1,2025-11-04,0.9900000000,Lost General,809.0000000000,1774.0000000000
25235591342,Mississippi,Local,Clerk/Treasurer,Public Administrator,2024-11-05,null,Lost General,868.0000000000,4159.0000000000
32189673360,Massachusetts,CITY,Sheriff,Constable,2025-05-06,5.0000000000,Won General,5104.0000000000,48470.0000000000
23568621686,Minnesota,CITY,Mayor,Lake Wilson City Mayor,2024-11-05,5.0000000000,Won General,138.0000000000,141.0000000000
29951189591,Wisconsin,LOCAL,School Board,Stone Bank School Board,2025-04-01,4.2800000000,Won General,654.0000000000,2112.0000000000
39704859675,Washington,Local,City Council,Burlington City Council - Ward 2,2025-11-03,2.3900000000,Won General,null,null
21800178735,Arizona,CITY,City Council,Show Low City Council,2024-11-05,3.6500000000,Won General,1686.0000000000,6806.0000000000
33359956403,Oregon,LOCAL,Other,Dayton Fire Protection District Board - Position 3,2025-05-20,4.9900000000,Won General,null,null
28767015696,New York,CITY,City Council,Rochester City Council - At Large,2025-11-04,4.9800000000,Lost General,5123.0000000000,92968.0000000000
37054152628,null,null,null,null,null,null,Lost General,null,null
22218596164,West Virginia,STATE,State Senate,West Virginia State Senate - District 6,2024-11-05,0.2100000000,Lost General,1747.0000000000,37402.0000000000
40334931753,Iowa,CITY,City Council,Waverly City Council - Ward 5,2025-11-04,null,Won General,null,null
36056619070,Washington,CITY,City Council,Liberty Lake City Council - Position 2,2025-11-04,0.9900000000,Won General,null,null
43481301143,New Jersey,LOCAL,null,Edison Township School Board,2025-11-04,4.1200000000,Won General,10911.0000000000,65446.0000000000
36722507023,Michigan,CITY,City Council,Potterville City Council,2025-11-04,3.8800000000,Not on Ballot,null,null
31713634587,Virginia,LOCAL,School Board,Smyth County School Board - Royal Oak,2025-11-04,2.1700000000,Not on Ballot,null,null
31968813455,Texas,LOCAL,School Board,Keller Independent School Board - Place 3,2025-05-03,2.1400000000,Won General,8770.0000000000,14509.0000000000
28767542646,Pennsylvania,CITY,null,Allentown City Council,2025-11-04,0.5500000000,Not on Ballot,null,null
40255953731,Ohio,LOCAL,School Board,North Fork Local School Board,2025-11-04,2.8800000000,Won General,null,null
22616313674,Minnesota,CITY,City Council,Cottage Grove City Council,2024-11-05,4.1600000000,Lost General,7320.0000000000,29254.0000000000
31756341413,Nebraska,CITY,City Council,Lincoln City Council - At Large,2025-05-06,0.7700000000,Lost General,2105.0000000000,48413.0000000000
42058063011,Iowa,Local,City Council,Persia City Council,2025-11-03,4.0100000000,Lost General,null,null
22291023428,Michigan,LOCAL,School Board,Chelsea School Board,2024-11-05,5.0000000000,Won General,5732.0000000000,11368.0000000000
34668414785,Oregon,LOCAL,School Board,Elkton 34 School Board - Zone 2,2025-05-20,5.0000000000,Won General,186.0000000000,187.0000000000
34688489032,Georgia,CITY,City Council,Avondale Estates City Commission,2025-11-04,3.6600000000,Not on Ballot,null,null
38676369731,Ohio,LOCAL,School Board,Hillsdale Local School Board,2025-11-04,2.8800000000,Won General,null,null
23715851532,Iowa,LOCAL,Clerk/Treasurer,Jefferson County: Locust Grove Township Clerk,2024-11-05,3.6100000000,Won General,133.0000000000,134.0000000000
25080907930,Oregon,Local,City Council,City Council ,2024-11-05,null,Lost General,747.0000000000,62714.0000000000
38629415956,Ohio,TOWNSHIP,Town Council,Madison County: Range Township Trustee,2025-11-04,3.0700000000,Won General,null,null
38674729523,Washington,LOCAL,Other,St. John Cemetery District 3 Board - Position 1,2025-11-04,1.0800000000,Won General,null,null
35579345449,Georgia,CITY,Mayor,Watkinsville City Mayor,2025-11-04,2.9900000000,Won General,null,null
22896095752,South Carolina,LOCAL,School Board,Barnwell 19 School Board,2024-11-05,2.3700000000,Lost General,515.0000000000,1559.0000000000
31788678411,Texas,LOCAL,School Board,Pasadena Independent School Board - Position 3,2025-05-03,1.6100000000,Lost General,2241.0000000000,6733.0000000000
39362699159,Idaho,CITY,null,Juliaetta City Council,2025-11-04,null,Lost General,null,null
32181322532,Massachusetts,LOCAL,School Board,Norfolk School Board,2025-05-06,4.9900000000,Won General,null,null
39732822567,Minnesota,County,County Supervisor,Stearns County Commission - District 4,2025-11-03,null,Won General,null,null
21694478108,Arizona,CITY,Mayor,Florence Town Mayor,2024-11-05,2.3500000000,Won General,null,null
33684631860,Oregon,LOCAL,School Board,Grants Pass 7 School Board - Seat 3,2025-05-20,3.5600000000,Won General,2555.0000000000,4917.0000000000
35877330708,Washington,LOCAL,School Board,Harrington District 204 School Board - Position 4 (At Large),2025-11-04,2.6700000000,Won General,null,null
37587625043,North Carolina,CITY,Town Council,Bear Grass Town Council,2025-11-04,3.9600000000,Won General,null,null
40785096820,Iowa,CITY,City Council,Lake Park City Council,2025-11-04,4.0200000000,Won General,null,null
43447731280,Ohio,CITY,null,Mason City Council,2025-11-04,1.1300000000,Won General,3261.0000000000,20915.0000000000
39278937344,New Mexico,Local,Other,Soil & Water Board,2025-11-04,1.0000000000,Won General,null,null
42279353626,Connecticut,CITY,City Council,Plainfield Town First Selectman,2025-11-04,null,Not on Ballot,null,null
23046970897,Michigan,COUNTY,Other,Grand Traverse County Drain Commissioner,2024-11-05,1.3000000000,Lost General,9229.0000000000,47177.0000000000
30762965545,Illinois,CITY,City Council,Elmhurst City Council - Ward 5,2025-04-01,1.7400000000,Lost General,596.0000000000,1446.0000000000
