hubspot_id,state,office_level,office_type,candidate_office,election_date,is_uncontested,viability_score,general_election_result,general_votes_received,total_general_votes_cast
33469965334,Kansas,LOCAL,School Board,Oskaloosa Public USD 341 School Board - Position 4,2025-11-04,UnContested,2.6300000000,Won General,null,null
28168054379,Illinois,CITY,City Council,St. Charles City Council - Ward 3,2025-04-01,Contested,3.0500000000,Lost General,483.0000000000,1405.0000000000
29837355067,Illinois,LOCAL,Town Council,Madison County: Collinsville Township Board,2025-04-01,Contested,4.3700000000,Won General,2949.0000000000,14592.0000000000
38286123665,Florida,CITY,Mayor,Seminole City Mayor,2025-11-04,Contested,1.2400000000,Lost General,1400.0000000000,3225.0000000000
29499139896,Illinois,LOCAL,School Board,Wauconda 118 School Board,2025-04-01,Contested,3.2400000000,Won General,1316.0000000000,9983.0000000000
31465546503,Wisconsin,CITY,City Council,Manitowoc City Council - District 1,2025-04-01,Contested,3.6500000000,Lost General,473.0000000000,973.0000000000
28320617014,Illinois,CITY,Mayor,Aurora City Mayor,2025-04-01,Contested,0.5000000000,Won General,9944.0000000000,18725.0000000000
28680942971,Illinois,CITY,Town Council,Northbrook Village Board,2025-04-01,Contested,2.5600000000,Lost General,3394.0000000000,22937.0000000000
29558471003,Oklahoma,LOCAL,School Board,Bridge Creek School Board,2025-04-01,UnContested,3.6100000000,Won General,null,null
28594805255,Illinois,LOCAL,Utilities Commissioner,Indian Trails Library District Board,2025-04-01,UnContested,5.0000000000,Won General,null,null
29331801872,Illinois,LOCAL,Town Council,Lake County: Warren Township Council,2025-04-01,UnContested,5.0000000000,Won General,null,null
28302637117,Oklahoma,LOCAL,School Board,Carnegie School Board - Office 5,2025-04-01,UnContested,5.0000000000,Won General,null,null
30142468191,Illinois,LOCAL,School Board,Antioch 34 School Board,2025-04-01,Contested,3.8700000000,Lost General,1257.0000000000,8194.0000000000
29903449107,Illinois,CITY,Town Council,Hazel Crest Village Council,2025-04-01,Contested,1.1600000000,Lost General,214.0000000000,5087.0000000000
31317013833,Wisconsin,LOCAL,Clerk/Treasurer,Columbia County: Springvale Town Clerk,2025-04-01,UnContested,5.0000000000,Won General,null,null
28181128312,Oklahoma,LOCAL,School Board,Hammon School Board,2025-04-01,Contested,3.5800000000,Lost General,50.0000000000,138.0000000000
23023901484,North Carolina,CITY,Town Council,Carrboro Town Council,2025-11-04,Contested,3.9600000000,Not on Ballot,null,null
28318339123,Oklahoma,LOCAL,School Board,Hooker School Board,2025-04-01,UnContested,5.0000000000,Won General,null,null
29361722166,Illinois,CITY,City Council,Evanston City Council - Ward 4,2025-04-01,UnContested,3.7200000000,Won General,null,null
30756491313,Illinois,LOCAL,Town Council,Will County: Lockport Township Council,2025-04-01,Contested,2.9000000000,Lost General,2761.0000000000,21890.0000000000
30681677876,Illinois,LOCAL,School Board,Aurora East 131 School Board,2025-04-01,Contested,0.9500000000,Lost General,724.0000000000,9715.0000000000
29570072755,Wisconsin,LOCAL,Clerk/Treasurer,Brown County: Glenmore Town Clerk,2025-04-01,Contested,3.6000000000,Lost General,212.0000000000,563.0000000000
29857948473,Illinois,LOCAL,School Board,PORTA 202 School Board,2025-04-01,UnContested,5.0000000000,Won General,null,null
30445675379,Wisconsin,CITY,Town Council,East Troy Village Board,2025-04-01,UnContested,5.0000000000,Won General,null,null
38286124681,Massachusetts,CITY,City Council,Quincy City Council - Ward 6,2027-11-02,UnContested,0.8100000000,Won General,1748.0000000000,2954.0000000000
30799175342,Illinois,Local,Town Council,Township Board,2025-04-01,Contested,2.8000000000,Won General,351.0000000000,1651.0000000000
30278142998,Arkansas,LOCAL,School Board,Conway School Board - Zone 3,2026-05-26,UnContested,2.0500000000,Lost General,251.0000000000,5322.0000000000
31878520462,Texas,LOCAL,Other,Graham Independent School Board - Place 4,2025-05-03,UnContested,5.0000000000,Won General,null,null
28935178037,Illinois,LOCAL,Town Council,St. Clair County: Sugar Loaf Township Board,2025-04-01,Contested,3.6600000000,Won General,338.0000000000,1869.0000000000
34717748862,Pennsylvania,CITY,City Council,Arona Borough Council,2025-11-04,UnContested,1.6000000000,Lost General,null,null
28249532757,Illinois,CITY,Mayor,Fox Lake Village President,2025-04-01,Contested,3.6000000000,Won General,1160.0000000000,1589.0000000000
31033781035,Illinois,CITY,Town Council,Kildeer Village Council,2025-04-01,UnContested,5.0000000000,Won General,null,null
35411560455,Pennsylvania,CITY,City Council,East Bangor Borough Council,2025-11-04,UnContested,0.5600000000,Won General,null,null
31252550426,Wisconsin,LOCAL,School Board,Elmbrook School Board - At Large,2025-04-01,Contested,2.7100000000,Won General,11402.0000000000,22310.0000000000
28286737488,Illinois,LOCAL,School Board,Glencoe 35 School Board,2025-04-01,UnContested,5.0000000000,Won General,null,null
34108594310,Kansas,LOCAL,School Board,Holcomb USD 363 School Board - Position 5,2025-11-04,UnContested,2.8300000000,Lost General,160.0000000000,462.0000000000
31136011015,Wisconsin,Local,Clerk/Treasurer,Town Chair,2025-04-01,UnContested,5.0000000000,Won General,null,null
28699845992,Oklahoma,LOCAL,School Board,Hartshorne School Board,2025-04-01,UnContested,4.9900000000,Won General,null,null
31480292151,Wisconsin,LOCAL,City Council,Manitowoc County: Liberty Town Chair,2025-04-01,UnContested,5.0000000000,Won General,null,null
31453494814,Wisconsin,CITY,City Council,Hudson City Council - District 6,2025-04-01,UnContested,5.0000000000,Won General,null,null
29672843104,Illinois,CITY,City Council,Collinsville City Council,2025-04-01,Contested,1.8100000000,Lost General,1297.0000000000,5203.0000000000
31023866494,Illinois,LOCAL,Town Council,Kane County: Blackberry Township Council,2025-04-01,UnContested,5.0000000000,Won General,null,null
29309763742,California,CITY,Mayor,Redondo Beach City Mayor,2025-03-04,Contested,1.8700000000,Won General,5928.0000000000,9981.0000000000
34990519913,Ohio,CITY,Town Council,Lower Salem Village Council,2025-11-04,UnContested,3.0700000000,Won General,null,null
34747238800,North Carolina,CITY,Mayor,Hoffman Town Mayor,2025-11-04,UnContested,2.9400000000,Won General,null,null
28634623259,Illinois,LOCAL,School Board,Meridian 223 School Board,2025-04-01,UnContested,5.0000000000,Won General,null,null
28140944504,Illinois,LOCAL,Utilities Commissioner,Huntley Area Library District Board,2025-04-01,UnContested,5.0000000000,Won General,null,null
28295268686,Illinois,CITY,City Council,Peoria City Council - District 2,2025-04-01,Contested,1.4900000000,Lost General,1430.0000000000,2908.0000000000
29303146095,Illinois,CITY,Town Council,Downers Grove Village Commission,2025-04-01,Contested,2.5600000000,Won General,6402.0000000000,27253.0000000000
29213186847,Wisconsin,CITY,City Council,Superior City Council - District 2,2025-04-01,Contested,1.6600000000,Won General,454.0000000000,851.0000000000
35438099255,Washington,LOCAL,School Board,Loon Lake District 183 School Board - Position 3,2025-11-04,UnContested,2.6700000000,Won General,null,null
22824441492,South Carolina,LOCAL,Other,Piedmont Park Fire District Board,2025-11-04,Contested,3.6800000000,Not on Ballot,null,null
28320922699,Illinois,LOCAL,School Board,Sycamore 427 School Board,2025-04-01,Contested,1.9300000000,Won General,1446.0000000000,6713.0000000000
31369640783,Wisconsin,LOCAL,City Council,Chippewa County: Lake Holcombe Town Chair,2025-04-01,UnContested,5.0000000000,Won General,null,null
35411513904,Pennsylvania,LOCAL,School Board,Canton Area School Board - Region 1,2025-11-04,UnContested,1.4200000000,Won General,null,null
32860598648,Texas,CITY,City Council,Portland City Council,2025-05-03,UnContested,5.0000000000,Won General,null,null
28314135145,Oklahoma,LOCAL,School Board,Checotah School Board,2025-04-01,Contested,3.5800000000,Won General,692.0000000000,991.0000000000
30476759412,Illinois,CITY,Town Council,Royal Village Council,2025-04-01,UnContested,4.9800000000,Won General,null,null
30745639067,Illinois,LOCAL,School Board,Wheaton Warrenville Community School Board 200,2025-04-01,Contested,1.5200000000,Won General,8015.0000000000,45664.0000000000
37409908778,Virginia,COUNTY,County Supervisor,King George County Board - James Monroe,2025-11-04,Contested,1.5900000000,Won General,1596.0000000000,2955.0000000000
29329896993,Illinois,LOCAL,School Board,Pekin 108 School Board,2025-04-01,Contested,3.8700000000,Lost General,1627.0000000000,9524.0000000000
29669867560,Illinois,REGIONAL,School Board,Libertyville 70 School Board,2025-04-01,Contested,1.5200000000,Lost General,1263.0000000000,13417.0000000000
30680209318,Illinois,LOCAL,Other,Macon County: Oakley Township Highway Commissioner,2025-04-01,UnContested,2.8600000000,Won General,null,null
29280393038,Illinois,LOCAL,Utilities Commissioner,Sugar Grove Fire District Board,2025-04-01,Contested,2.7600000000,Won General,1514.0000000000,4520.0000000000
35403000389,New Mexico,CITY,City Council,Roswell City Council - Ward 3,2025-11-04,UnContested,1.5700000000,Won General,null,null
33696853578,Ohio,LOCAL,Town Council,Meigs County: Chester Township Trustee,2025-11-04,UnContested,3.0600000000,Not on Ballot,null,null
28025176362,Illinois,LOCAL,School Board,Fox River Grove 3 School Board,2025-04-01,Contested,4.3200000000,Won General,278.0000000000,1347.0000000000
29302836804,Illinois,LOCAL,Town Council,LaSalle County: Mendota Township Supervisor,2025-04-01,UnContested,4.9900000000,Won General,null,null
30784799264,Illinois,LOCAL,Other,Oglesby Public Library District Board,2025-04-01,UnContested,5.0000000000,Won General,null,null
30787693233,Illinois,LOCAL,Other,Addison Public Library District Board,2025-04-01,Contested,3.5800000000,Lost General,504.0000000000,5297.0000000000
30770106699,Oklahoma,CITY,City Council,Yale City Commission - Seat 2,2025-04-01,UnContested,5.0000000000,Won General,null,null
33695397248,Washington,LOCAL,School Board,Colville District 115 School Board - District 5,2025-11-04,UnContested,2.6700000000,Won General,null,null
30909394796,Illinois,CITY,Town Council,Pawnee Village Council,2025-04-01,UnContested,5.0000000000,Won General,null,null
30683491733,Illinois,LOCAL,Other,Sterling Park District Board,2025-04-01,UnContested,5.0000000000,Won General,null,null
28187800464,Oklahoma,CITY,City Council,Bethany City Council - Ward 2,2025-04-01,UnContested,2.3000000000,Won General,null,null
28767731897,Illinois,LOCAL,Utilities Commissioner,LaSalle County: Freedom Township Highway Commissioner,2025-04-01,Contested,3.2200000000,Lost General,61.0000000000,175.0000000000
23652309274,New Jersey,LOCAL,School Board,West Windsor-Plainsboro Regional School Board - Plainsboro District,2025-11-04,Contested,2.5800000000,Lost General,1626.0000000000,4880.0000000000
29359189599,Wisconsin,CITY,Town Council,Greenville Village Board,2025-04-01,Contested,2.7400000000,Lost General,2304.0000000000,7804.0000000000
31398989111,Wisconsin,LOCAL,School Board,Verona Area School Board,2025-04-01,UnContested,5.0000000000,Won General,null,null
31383034480,Florida,Local,Town Council,Town Commission Seat 2,2025-04-01,Contested,3.5400000000,Lost General,202.0000000000,526.0000000000
31284007826,Wisconsin,LOCAL,Town Council,La Crosse County: Onalaska Town Board - Seat 1,2025-04-01,UnContested,5.0000000000,Won General,null,null
22763767342,California,STATE,Mayor,California State Assembly - District 16,2026-11-03,Contested,2.2500000000,Lost General,8900.0000000000,23013.0000000000
34991312987,Idaho,LOCAL,School Board,North Gem School Board - Zone 3,2025-11-04,UnContested,1.1600000000,Won General,null,null
29573586343,Missouri,CITY,City Council,Ellisville City Council - District 3,2025-04-08,Contested,2.8600000000,Won General,null,null
30310431154,Wisconsin,CITY,City Council,La Crosse City Council - District 10,2025-04-01,Contested,3.6500000000,Lost General,456.0000000000,1012.0000000000
28263537523,Illinois,CITY,Other,Minooka Trustee,2025-04-01,Contested,2.5600000000,Lost General,141.0000000000,2323.0000000000
31126280357,Illinois,CITY,Town Council,Glasford Village Council,2025-04-01,Contested,2.0600000000,Lost General,42.0000000000,278.0000000000
35450654097,Pennsylvania,CITY,City Council,Troy Borough Council,2025-11-04,UnContested,1.6000000000,Won General,null,null
28184152168,Illinois,LOCAL,School Board,Plainfield 202 School Board,2025-04-01,UnContested,4.3200000000,Won General,null,null
35255886648,Washington,CITY,City Council,Mill Creek City Council - Position 4,2025-11-04,Contested,1.6200000000,Lost General,970.0000000000,3139.0000000000
31037376912,Illinois,LOCAL,School Board,Homewood-Flossmoor Community 233 School Board,2025-04-01,Contested,2.8700000000,Won General,4200.0000000000,19914.0000000000
29197767008,Illinois,LOCAL,School Board,Adlai E. Stevenson 125 School Board,2025-04-01,Contested,2.6900000000,Won General,6387.0000000000,35429.0000000000
34695323683,Washington,CITY,City Council,Chehalis City Council - Position 2,2025-11-04,Contested,4.9900000000,Won General,184.0000000000,185.0000000000
37410560185,Ohio,CITY,City Council,Cincinnati City Council,2025-11-04,Contested,0.8400000000,Lost General,3981.0000000000,498202.0000000000
31404471815,Wisconsin,LOCAL,Clerk/Treasurer,Chippewa County: Edson Town Treasurer,2025-04-01,UnContested,5.0000000000,Won General,null,null
28802800215,Illinois,LOCAL,Town Council,McLean County: Funks Grove Township Board,2025-04-01,UnContested,5.0000000000,Won General,null,null
28922833331,Illinois,LOCAL,School Board,Springfield 186 School Board - District 6,2025-04-01,UnContested,5.0000000000,Won General,null,null
31411413151,Wisconsin,LOCAL,Town Council,Columbia County: Lowville Town Board - Seat 2,2025-04-01,UnContested,4.9900000000,Won General,null,null
31475014834,Wisconsin,LOCAL,City Council,Town Chair,2025-04-01,UnContested,5.0000000000,Won General,null,null
23760784502,Wisconsin,CITY,Mayor,Beaver Dam City Mayor,2025-04-01,UnContested,4.9800000000,Won General,3447.0000000000,7606.0000000000
28359062569,Illinois,LOCAL,School Board,Glencoe 35 School Board,2025-04-01,UnContested,5.0000000000,Won General,null,null
28033273680,Illinois,CITY,Town Council,Minooka Village Council,2025-04-01,Contested,3.1300000000,Won General,542.0000000000,2323.0000000000
30697711015,Illinois,LOCAL,Other,Steger-South Chicago Heights Public Library District Board,2025-04-01,UnContested,5.0000000000,Won General,null,null
31465957449,Illinois,CITY,Mayor,Normal Town Mayor,2025-04-01,Contested,2.9000000000,Won General,3914.0000000000,8537.0000000000
28000802729,Illinois,LOCAL,School Board,Skokie 68 School Board,2025-04-01,Contested,1.2600000000,Lost General,1391.0000000000,10785.0000000000
29746550825,Wisconsin,CITY,Mayor,Edgerton City Mayor,2025-04-01,UnContested,5.0000000000,Won General,null,null
28301241784,Oklahoma,LOCAL,School Board,Turner School Board,2025-04-01,Contested,2.5000000000,Won General,212.0000000000,335.0000000000
31277528244,Illinois,Local,Other,Lee County: Bradford Highway Commissioner ,2025-04-01,UnContested,5.0000000000,Won General,null,null
30958688257,Illinois,LOCAL,Other,Steger-South Chicago Heights Public Library District Board,2025-04-01,UnContested,5.0000000000,Won General,null,null
28505922335,Illinois,LOCAL,Clerk/Treasurer,Kane County: Virgil Township Clerk,2025-04-01,UnContested,1.8400000000,Won General,null,null
28107091012,Illinois,LOCAL,School Board,Bremen Community 228 School Board,2025-04-01,UnContested,3.5800000000,Won General,null,null
30308058134,Wisconsin,CITY,City Council,La Crosse City Council - District 7,2025-04-01,Contested,1.6600000000,Won General,750.0000000000,1451.0000000000
28923137101,Illinois,LOCAL,School Board,Mazon-Verona-Kinsman School Board 2C,2025-04-01,UnContested,4.9900000000,Won General,null,null
31471626267,Wisconsin,CITY,Town Council,Baldwin Village Board,2025-04-01,Contested,4.3400000000,Won General,790.0000000000,2662.0000000000
30428224428,Illinois,LOCAL,Utilities Commissioner,Bartlett Library District Board,2025-04-01,UnContested,5.0000000000,Won General,null,null
29746572217,Wisconsin,LOCAL,School Board,Menomonee Falls School Board,2025-04-01,Contested,1.4500000000,Won General,5803.0000000000,34935.0000000000
30148785187,Illinois,LOCAL,School Board,Wheaton Warrenville Community School Board 200,2025-04-01,Contested,1.5200000000,Lost General,5184.0000000000,45664.0000000000
33755053490,Washington,CITY,City Council,Roslyn City Council - Position 6,2025-11-04,UnContested,4.9900000000,Won General,null,null
28810161787,Illinois,LOCAL,School Board,Lisbon 90 School Board,2025-04-01,UnContested,5.0000000000,Won General,null,null
30775020714,Colorado,CITY,City Council,Colorado Springs City Council - District 3,2025-04-01,Contested,0.7200000000,Lost General,1975.0000000000,17219.0000000000
28842355893,Illinois,LOCAL,Utilities Commissioner,Robert W. Rowe Public Library District Board,2025-04-01,UnContested,5.0000000000,Won General,null,null
29834126862,Wisconsin,LOCAL,Town Council,Rock County: Porter Town Board - Seat 2,2025-04-01,UnContested,4.9900000000,Won General,null,null
29391364277,Illinois,CITY,City Council,Rockford City Council - Ward 10,2025-04-01,UnContested,5.0000000000,Won General,null,null
31009993488,Illinois,LOCAL,Town Council,McLean County: Yates Township Board,2025-04-01,UnContested,4.9900000000,Won General,null,null
31284936100,Wisconsin,Local,Mayor,Village President ,2025-04-01,UnContested,5.0000000000,Won General,null,null
28536293425,Illinois,LOCAL,School Board,Ottawa 141 School Board,2025-04-01,UnContested,5.0000000000,Won General,null,null
29479719550,Illinois,LOCAL,School Board,Park Ridge-Niles 64 School Board,2025-04-01,Contested,2.6900000000,Won General,9931.0000000000,46408.0000000000
35166185109,Iowa,LOCAL,School Board,Ankeny School Board,2025-11-04,UnContested,4.1800000000,Not on Ballot,null,null
28948094125,Illinois,LOCAL,School Board,Ball-Chatham 5 School Board,2025-04-01,Contested,1.2600000000,Won General,1825.0000000000,12117.0000000000
31301098324,Illinois,CITY,City Council,Rock Island City Council - Ward 5,2025-04-01,Contested,1.7400000000,Lost General,178.0000000000,604.0000000000
31007777617,Wisconsin,LOCAL,Town Council,Outagamie County: Maine Town Chair,2025-04-01,UnContested,5.0000000000,Won General,null,null
30307570200,Wisconsin,LOCAL,School Board,Milton School Board,2025-04-01,UnContested,5.0000000000,Won General,null,null
31368288347,Illinois,CITY,Town Council,Wadsworth Village Council,2025-04-01,Contested,3.6900000000,Won General,390.0000000000,1647.0000000000
29536707660,Illinois,LOCAL,Utilities Commissioner,LaSalle County: Brookfield Township Highway Commissioner,2025-04-01,Contested,2.8600000000,Won General,81.0000000000,158.0000000000
29200401278,Illinois,LOCAL,Town Council,LaSalle County: Dimmick Township Board,2025-04-01,UnContested,5.0000000000,Won General,null,null
30207743523,Wisconsin,CITY,Mayor,Waukesha Village President,2025-04-01,UnContested,5.0000000000,Won General,null,null
30770105901,Florida,CITY,School Board,"Fort Pierce City Commission - District 2, Seat 1",2024-11-05,Contested,5.0000000000,Won General,7418.0000000000,33386.0000000000
33934442807,Kansas,LOCAL,School Board,Ellsworth USD 327 School Board - Position 6,2025-11-04,UnContested,2.6300000000,Won General,null,null
32124428597,Oregon,LOCAL,Other,Roseburg Urban Sanitary District Board - Position 5,2025-05-20,UnContested,5.0000000000,Won General,2024.0000000000,2052.0000000000
28713090564,Illinois,LOCAL,School Board,Peoria 150 School Board - District 3,2025-04-01,UnContested,4.9900000000,Won General,null,null
28149896108,Illinois,LOCAL,School Board,Park Ridge-Niles 64 School Board,2025-04-01,Contested,3.8700000000,Lost General,2363.0000000000,25758.0000000000
30429619367,Illinois,Local,Utilities Commissioner,Park Board,2025-04-01,Contested,3.9200000000,Won General,12639.0000000000,71137.0000000000
31385613875,Illinois,CITY,Town Council,Makanda Village Council,2025-04-01,UnContested,5.0000000000,Won General,null,null
30969160026,Wisconsin,STATE,Judge, Brown County Circuit Court Judge - Branch 7,2025-04-01,UnContested,5.0000000000,Won General,null,null
33753970768,Iowa,LOCAL,School Board,Mason City Community School Board,2025-11-04,UnContested,4.1800000000,Won General,null,null
29724932747,Wisconsin,CITY,Mayor,Merton Village President,2025-04-01,UnContested,5.0000000000,Won General,null,null
29365692821,Wisconsin,LOCAL,Clerk/Treasurer,Oconto County: Bagley Town Treasurer,2025-04-01,UnContested,5.0000000000,Won General,128.0000000000,128.0000000000
30753375746,Illinois,CITY,City Council,Decatur City Council,2025-04-01,Contested,1.4200000000,Lost General,2102.0000000000,12654.0000000000
31959096678,Texas,CITY,City Council,Kermit City Council - District 1,2025-05-03,UnContested,5.0000000000,Won General,null,null
31910096438,New York,LOCAL,School Board,Baldwin Union Free School Board,2025-05-20,UnContested,5.0000000000,Won General,752.0000000000,1500.0000000000
28105993352,Illinois,LOCAL,School Board,Lake Park Community High School Board 108,2025-04-01,Contested,1.2600000000,Lost General,825.0000000000,17265.0000000000
30757096582,Illinois,LOCAL,School Board,Adeline Village Council,2025-04-01,Contested,2.6900000000,Lost General,923.0000000000,3350.0000000000
30438331536,Illinois,LOCAL,Town Council,McHenry County: Nunda Township Board,2025-04-01,Contested,4.9900000000,Won General,2296.0000000000,16944.0000000000
22702102915,Minnesota,CITY,City Council,Hopkins City Council,2025-11-04,UnContested,2.4100000000,Not on Ballot,null,null
31413540626,Wisconsin,LOCAL,Clerk/Treasurer,Chippewa County: Goetz Town Clerk,2025-04-01,UnContested,5.0000000000,Won General,null,null
34927344052,Georgia,CITY,City Council,Carrollton City Council - Ward 1,2025-11-04,UnContested,3.2500000000,Lost General,null,null
31459298877,Illinois,CITY,Clerk/Treasurer,Limestone Village Clerk,2025-04-01,UnContested,5.0000000000,Won General,null,null
30353266986,Wisconsin,CITY,Town Council,Bellevue Village Board,2025-04-01,UnContested,2.7400000000,Won General,null,null
30196077345,Wisconsin,CITY,Clerk/Treasurer,Bristol Village Board,2025-04-01,UnContested,2.4800000000,Won General,null,null
29674819958,Illinois,LOCAL,School Board,North Shore 112 School Board,2025-04-01,Contested,3.2400000000,Won General,2905.0000000000,18831.0000000000
29666704018,Illinois,LOCAL,Utilities Commissioner,Northbrook Village Library Board,2025-04-01,UnContested,4.9900000000,Won General,null,null
29820636269,Wisconsin,LOCAL,Clerk/Treasurer,Brown County: Holland Town Chair,2025-04-01,Contested,3.6000000000,Won General,468.0000000000,731.0000000000
30939273323,Illinois,LOCAL,Town Council,DeKalb County: Sandwich Township Council,2025-04-01,UnContested,5.0000000000,Won General,null,null
30686257476,Illinois,LOCAL,School Board,Central A&M 21 School Board,2025-04-01,Contested,4.3200000000,Won General,509.0000000000,2270.0000000000
28930649156,Illinois,LOCAL,School Board,Deer Creek-Mackinaw 701 School Board,2025-04-01,Contested,1.9300000000,Lost General,264.0000000000,1930.0000000000
29475122299,Illinois,LOCAL,School Board,Gurnee 56 School Board,2025-04-01,Contested,1.9300000000,Won General,2276.0000000000,15568.0000000000
28129277235,Oklahoma,LOCAL,School Board,Oklahoma City School Board - District 2,2025-04-01,Contested,1.0000000000,Lost General,1933.0000000000,11531.0000000000
29357143629,Illinois,LOCAL,Town Council,Macoupin County: Nilwood Township Board,2025-04-01,Contested,3.6600000000,Won General,47.0000000000,197.0000000000
28327446072,Oklahoma,LOCAL,School Board,Panama School Board,2025-04-01,Contested,3.5800000000,Lost General,140.0000000000,447.0000000000
30899339034,Wisconsin,LOCAL,School Board,Manitowoc School Board,2025-04-01,Contested,2.3400000000,Lost General,4426.0000000000,35429.0000000000
21834743139,Wisconsin,COUNTY,County Supervisor,Dane County Executive,2025-04-01,Contested,3.7500000000,Won General,4004.0000000000,5608.0000000000
31398169610,Illinois,LOCAL,Other,Mount Carroll Public Library District Board,2025-04-01,UnContested,5.0000000000,Won General,null,null
31472886038,Wisconsin,CITY,Town Council,Kronenwetter Village Board,2025-04-01,Contested,1.5600000000,Won General,1427.0000000000,6916.0000000000
30435778588,Wisconsin,LOCAL,School Board,Fort Atkinson School Board,2025-04-01,Contested,2.6100000000,Lost General,2484.0000000000,8783.0000000000
28306814021,Oklahoma,LOCAL,School Board,Calumet School Board,2025-04-01,Contested,1.5800000000,Won General,108.0000000000,142.0000000000
30265884054,Wisconsin,STATE,Judge,Wisconsin Supreme Court Justice - Seat 2,2025-04-01,Contested,2.6700000000,Lost General,1063244.0000000000,2364372.0000000000
28006522909,Illinois,CITY,City Council,Ransom Village Board,2025-04-01,UnContested,4.9900000000,Won General,null,null
32561265007,Texas,LOCAL,School Board,Iredell Independent School Board - Place 1,2025-05-03,UnContested,5.0000000000,Won General,null,null
30352373528,Illinois,CITY,City Council,Mascoutah City Council,2025-04-01,Contested,3.4800000000,Lost General,453.0000000000,1942.0000000000
29556092459,Wisconsin,LOCAL,Town Council,Ozaukee County: Cedarburg Town Board - Seat 1,2025-04-01,UnContested,5.0000000000,Won General,null,null
30716564296,Illinois,LOCAL,School Board,West Harvey-Dixmoor 147 School Board,2025-04-01,Contested,2.6900000000,Won General,309.0000000000,2278.0000000000
33667177852,Ohio,LOCAL,Town Council,Fulton County: Chesterfield Township Trustee,2025-11-04,Contested,3.0600000000,Won General,null,null
30444873136,Wisconsin,LOCAL,School Board,Stevens Point Area School Board,2025-04-01,Contested,1.4500000000,Won General,9077.0000000000,53898.0000000000
30465114904,Illinois,CITY,City Council,Wenona City Council,2025-04-01,Contested,3.4200000000,Won General,191.0000000000,930.0000000000
31670388581,Pennsylvania,LOCAL,School Board,Bethel Park School Board,2025-11-04,Contested,4.9600000000,Lost General,null,null
33870248000,Ohio,LOCAL,Town Council,Brown County: Sterling Township Trustee,2025-11-04,UnContested,3.0600000000,Won General,null,null
28997184314,Illinois,LOCAL,Utilities Commissioner,LaSalle County: Miller Township Highway Commissioner,2025-04-01,UnContested,5.0000000000,Won General,null,null
29350269736,Wisconsin,CITY,Mayor,Lena Village President,2025-04-01,UnContested,5.0000000000,Won General,null,null
23627817133,Alaska,LOCAL,Other,Petersburg Borough Harbors and Ports Advisory Board,2025-10-07,Contested,5.0000000000,Won General,751.0000000000,null
30352459685,Wisconsin,LOCAL,County Supervisor,Winnebago County: Black Wolf Town Chair,2025-04-01,UnContested,5.0000000000,Won General,null,null
27996976692,Illinois,LOCAL,School Board,Lombard School Board 44,2025-04-01,UnContested,4.3200000000,Won General,null,null
30770102609,Illinois,CITY,Town Council,Skokie Village Council,2025-04-01,Contested,3.2900000000,Lost General,3713.0000000000,11721.0000000000
31417368156,Wisconsin,LOCAL,City Council,Fond du Lac County: Oakfield Town Chair,2025-04-01,UnContested,5.0000000000,Won General,null,null
27898556285,Georgia,LOCAL,School Board,School Board,2025-05-19,Contested,2.7600000000,Won General,66.0000000000,107.0000000000
23507480186,Virginia,LOCAL,School Board,Smyth County School Board - Royal Oak,2025-11-04,Contested,2.1700000000,Won General,1055.0000000000,1077.0000000000
32265343142,Texas,LOCAL,School Board,Ranger Independent School Board - Place 5,2025-05-03,UnContested,5.0000000000,Won General,null,null
28494369827,Oklahoma,LOCAL,School Board,Depew School Board,2025-04-01,Contested,5.0000000000,Not on Ballot,null,null
33289327431,Washington,CITY,City Council,Lakewood City Council - Position 3,2025-11-04,Contested,1.0300000000,Lost General,4137.0000000000,10233.0000000000
23509596953,Minnesota,CITY,City Council,Wadena City Council,2026-11-03,Contested,4.5700000000,Won General,1057.0000000000,3027.0000000000
29725094153,Wisconsin,Local,Town Council,Lannon village trustees,2025-04-01,Contested,4.3300000000,Lost General,322.0000000000,1848.0000000000
34120588399,Washington,CITY,Mayor,Milton City Council - Position 2,2025-11-04,Contested,1.0300000000,Won General,null,null
30794570599,Wisconsin,LOCAL,Town Council,Dodge County: Emmet Town Board - Seat 1,2025-04-01,Contested,1.8700000000,Lost General,264.0000000000,536.0000000000
31129874006,Illinois,LOCAL,Other,South Suburban 510 Community College Board,2025-04-01,Contested,2.4200000000,Lost General,6604.0000000000,39906.0000000000
30474244517,Wisconsin,LOCAL,School Board,Arrowhead Union School Board - North Lake,2025-04-01,Contested,1.7700000000,Lost General,4274.0000000000,13033.0000000000
29481641634,Wisconsin,LOCAL,School Board,Platteville School Board,2025-04-01,Contested,3.1600000000,Won General,2088.0000000000,11958.0000000000
31050486038,Wisconsin,LOCAL,School Board,Grafton School Board,2025-04-01,UnContested,5.0000000000,Won General,null,null
31791335190,Missouri,CITY,City Council,Linn City Council - Ward 2,2025-04-08,UnContested,5.0000000000,Not on Ballot,null,null
34364265529,South Carolina,CITY,City Council,Myrtle Beach City Council,2025-11-04,UnContested,3.7500000000,Not on Ballot,null,null
33611475371,Washington,CITY,City Council,Centralia City Council - District 1,2025-11-04,Contested,0.9100000000,Lost General,231.0000000000,757.0000000000
