hubspot_id,state,office_level,office_type,candidate_office,election_date,is_uncontested,viability_score,general_election_result,general_votes_received,total_general_votes_cast
28281011262,Oklahoma,LOCAL,School Board,Tulsa School Board - District 3,2025-04-01,Contested,2.5000000000,Lost General,201.0000000000,643.0000000000
31405095864,Illinois,CITY,Clerk/Treasurer,Nelson Village Clerk,2025-04-01,UnContested,4.9900000000,Won General,null,null
31278802737,Illinois,CITY,City Council,Geneva City Council - Ward 3,2025-04-01,UnContested,4.9900000000,Won General,null,null
28767456770,Illinois,LOCAL,Utilities Commissioner,Barrington Public Library District Board,2025-04-01,Contested,3.9200000000,Lost General,2426.0000000000,17701.0000000000
29996704422,Wisconsin,CITY,City Council,Stevens Point City Council - District 7,2025-04-01,Contested,1.6600000000,Lost General,233.0000000000,725.0000000000
29817334946,Illinois,LOCAL,Utilities Commissioner,Darien-Woodridge Fire Protection District Board,2025-04-01,UnContested,5.0000000000,Won General,null,null
29139443805,Illinois,LOCAL,School Board,Indian Springs 109 School Board,2025-04-01,Contested,2.6900000000,Lost General,222.0000000000,3724.0000000000
30280908311,Illinois,CITY,Mayor,Marine Village President,2025-04-01,Contested,2.5200000000,Lost General,141.0000000000,308.0000000000
30536171620,Illinois,LOCAL,School Board,Naperville Community Unit School Board 203,2025-04-01,Contested,4.3200000000,Won General,9227.0000000000,45126.0000000000
37746369719,Illinois,CITY,Mayor,Maywood Village President,2025-04-01,Contested,1.0100000000,Lost General,199.0000000000,2019.0000000000
22824612369,New Jersey,LOCAL,State House,Jersey City School Board,2025-11-04,Contested,0.9400000000,Lost General,9805.0000000000,103675.0000000000
31411692098,Wisconsin,CITY,Town Council,St. Nazianz Village Board,2025-04-01,UnContested,5.0000000000,Won General,null,null
30938971963,Illinois,CITY,Clerk/Treasurer,Fulton City Clerk,2025-04-01,UnContested,4.9800000000,Won General,null,null
29646247038,Wisconsin,LOCAL,School Board,Raymond School Board,2025-04-01,UnContested,5.0000000000,Won General,null,null
31301001810,Illinois,LOCAL,School Board,Gardner-South Wilmington Township School Board,2025-04-01,Contested,3.2400000000,Lost General,195.0000000000,1843.0000000000
30795007293,Illinois,CITY,Town Council,Village board,2025-04-01,UnContested,4.9900000000,Won General,null,null
29916697708,Illinois,LOCAL,Town Council,Franklin County: Benton Township Supervisor,2025-04-01,Contested,1.9500000000,Lost General,1103.0000000000,2565.0000000000
28320025916,Oklahoma,LOCAL,School Board,Atoka School Board,2025-04-01,UnContested,4.9900000000,Won General,null,null
28672547956,Illinois,LOCAL,School Board,Maywood-Melrose Park-Broadview 89 School Board,2025-04-01,Contested,2.6900000000,Won General,427.0000000000,2000.0000000000
29846594089,Colorado,CITY,City Council,Colorado Springs City Council - District 2,2025-04-01,Contested,1.1900000000,Lost General,4128.0000000000,11195.0000000000
28306814540,Illinois,LOCAL,School Board,Oak Park 97 School Board,2025-04-01,Contested,3.5200000000,Won General,5447.0000000000,24335.0000000000
28594805255,Illinois,LOCAL,Utilities Commissioner,Indian Trails Library District Board,2025-04-01,UnContested,5.0000000000,Won General,null,null
30792026494,Wisconsin,Local,City Council,City council,2025-04-01,UnContested,4.9900000000,Won General,null,null
32433736875,Texas,CITY,City Council,Mount Vernon City Council - Place 1,2025-05-03,UnContested,5.0000000000,Won General,null,null
31060792095,Illinois,LOCAL,School Board,Heritage Community Unit School District 8 School Board,2025-04-01,UnContested,5.0000000000,Won General,null,null
30682410815,Wisconsin,LOCAL,Town Council,Rock County: Johnstown Town Board - Seat 1,2025-04-01,Contested,3.8200000000,Won General,209.0000000000,313.0000000000
28249532757,Illinois,CITY,Mayor,Fox Lake Village President,2025-04-01,Contested,3.6000000000,Won General,1160.0000000000,1589.0000000000
30445671575,Illinois,Local,Utilities Commissioner,Library Board,2025-04-01,UnContested,5.0000000000,Won General,null,null
33678540834,Michigan,CITY,City Council,St. Ignace City Council,2025-11-04,UnContested,3.8800000000,Won General,null,null
30317329025,Wisconsin,Local,School Board,school board,2025-04-01,UnContested,5.0000000000,Won General,null,null
29886947001,Oklahoma,CITY,City Council,Bethany City Council - Ward 4,2025-04-01,Contested,1.6300000000,Won General,55.0000000000,82.0000000000
29671442070,Illinois,LOCAL,School Board,Huntley Community Consolidated 158 School Board,2025-04-01,Contested,1.2600000000,Lost General,1282.0000000000,16815.0000000000
33796356224,North Dakota,LOCAL,School Board,Dunseith 1 School Board,2025-06-10,Contested,2.5900000000,Won General,168.0000000000,288.0000000000
31518302860,Wisconsin,LOCAL,City Council,Chippewa County: Auburn Town Chair,2025-04-01,UnContested,5.0000000000,Won General,null,null
30782684454,Illinois,Local,Other,Library Board,2025-04-01,Contested,2.4900000000,Won General,7965.0000000000,20251.0000000000
28361987425,Illinois,LOCAL,School Board,Gardner School Board 72C,2025-04-01,Contested,2.6900000000,Won General,161.0000000000,630.0000000000
28672721697,Illinois,LOCAL,Town Council,Champaign County: Rantoul Township Board,2025-04-01,UnContested,4.9900000000,Won General,null,null
30784067855,Alaska,County,City Council,Anchorage Assembly District 1 Seat L,2025-04-01,Contested,2.7700000000,Lost General,472.0000000000,5626.0000000000
30447030909,Illinois,LOCAL,School Board,Durand 322 School Board,2025-04-01,Contested,2.6900000000,Won General,204.0000000000,730.0000000000
34285382928,Washington,CITY,City Council,Lynnwood City Council - Position 3,2025-11-04,Contested,1.0300000000,Won General,4266.0000000000,8147.0000000000
34869164592,Washington,LOCAL,School Board,South Whidbey District 206 School Board - Position 2,2025-11-04,UnContested,2.6700000000,Won General,null,null
28624883752,Illinois,CITY,Town Council,Minooka Village Council,2025-04-01,Contested,1.2600000000,Won General,587.0000000000,2323.0000000000
28365899163,Illinois,LOCAL,School Board,St. Charles 303 School Board,2025-04-01,Contested,2.1000000000,Won General,7686.0000000000,46094.0000000000
27994740914,Illinois,LOCAL,Utilities Commissioner,Graves-Hume Library District Board,2025-04-01,UnContested,2.7600000000,Won General,null,null
34811643017,North Carolina,CITY,Town Council,Washington Park Town Council,2025-11-04,UnContested,3.9600000000,Won General,null,null
28906234714,Oklahoma,LOCAL,School Board,Drumright School Board,2025-04-01,Contested,4.9800000000,Won General,139.0000000000,158.0000000000
28649952599,Oklahoma,LOCAL,School Board,Lane Elementary School Board,2025-04-01,UnContested,5.0000000000,Won General,null,null
29704649789,Illinois,CITY,Town Council,"Village of Wauconda, Trustee",2025-04-01,Contested,1.6400000000,Lost General,412.0000000000,4720.0000000000
29523377441,Illinois,LOCAL,School Board,Yorkville 115 School Board,2025-04-01,UnContested,5.0000000000,Won General,null,null
28964519604,Illinois,LOCAL,School Board,Benjamin 25 School Board,2025-04-01,Contested,2.6900000000,Won General,785.0000000000,3248.0000000000
30200741020,Wisconsin,CITY,Mayor,Vernon Village President,2025-04-01,Contested,3.5300000000,Won General,2350.0000000000,3510.0000000000
33754048676,Kansas,LOCAL,School Board,"Oxford USD 358 School Board - District 2, Position 5",2025-11-04,UnContested,2.6300000000,Won General,null,null
31167308840,Wisconsin,LOCAL,School Board,Middleton-Cross Plains Area School Board - Area 3,2025-04-01,UnContested,4.9900000000,Won General,null,null
29392318798,Wisconsin,LOCAL,School Board,Swallow School Board,2025-04-01,UnContested,5.0000000000,Won General,null,null
31293519620,Oklahoma,CITY,Town Council,Waukomis Town Board - Seat 2,2025-04-01,Contested,2.6300000000,Lost General,64.0000000000,138.0000000000
29347914043,Wisconsin,LOCAL,School Board,Clintonville Public School Board,2025-04-01,Contested,2.9200000000,Lost General,1316.0000000000,5872.0000000000
34746455086,Ohio,LOCAL,Town Council,Belmont County: Kirkwood Township Trustee,2025-11-04,UnContested,3.0600000000,Won General,null,null
29359266736,Wisconsin,LOCAL,Clerk/Treasurer,Rock County: Harmony Town Chair,2025-04-01,UnContested,5.0000000000,Won General,null,null
28315991865,Oklahoma,LOCAL,School Board,Coyle School Board,2025-04-01,Contested,1.5800000000,Won General,124.0000000000,204.0000000000
30692916336,Illinois,LOCAL,School Board,Belvidere Community Unit School District 100 School Board,2025-04-01,UnContested,5.0000000000,Won General,null,null
30672580674,Wisconsin,CITY,City Council,Whitewater City Council - District 3,2025-04-01,UnContested,4.9900000000,Won General,null,null
30899646135,Wisconsin,LOCAL,School Board,Janesville School Board,2025-04-01,Contested,1.4500000000,Won General,6418.0000000000,41329.0000000000
28784697515,Illinois,CITY,Town Council,Big Rock Village Council,2025-04-01,UnContested,4.9900000000,Won General,null,null
31170359861,Illinois,CITY,Town Council,Dunlap Village Council,2025-04-01,Contested,2.8300000000,Won General,133.0000000000,384.0000000000
28492142955,Illinois,CITY,Mayor,Sleepy Hollow Village President,2025-04-01,Contested,1.6100000000,Won General,613.0000000000,963.0000000000
31526566947,Wisconsin,LOCAL,City Council,Wood County: Sherry Town Chair,2025-04-01,UnContested,5.0000000000,Won General,null,null
29783247761,Illinois,LOCAL,School Board,Zion-Benton Township 126 School Board,2025-04-01,UnContested,5.0000000000,Won General,null,null
19605680820,Wisconsin,COUNTY,County Supervisor,Milwaukee County Board of Supervisors - District 18,2026-04-07,UnContested,1.9900000000,Lost General,4331.0000000000,22856.0000000000
28368667039,Illinois,LOCAL,School Board,Northbrook/Glenview 30 School Board,2025-04-01,UnContested,5.0000000000,Won General,null,null
35299112360,Washington,CITY,City Council,Shelton City Council - Position 6,2025-11-04,Contested,1.0800000000,Lost General,null,null
34737978268,Ohio,LOCAL,Town Council,Ashtabula County: Williamsfield Township Trustee,2025-11-04,UnContested,3.0600000000,Won General,null,null
32865113016,Oregon,LOCAL,Other,Agness Community Library District Board - Position 1,2025-05-20,UnContested,5.0000000000,Won General,41.0000000000,41.0000000000
31177276599,Illinois,CITY,Mayor,Crainville Village President,2025-04-01,UnContested,5.0000000000,Won General,null,null
35127070247,Ohio,LOCAL,School Board,Columbiana Exempted Village School Board,2025-11-04,UnContested,2.8800000000,Lost General,null,null
31381754264,Wisconsin,LOCAL,Town Council,Waupaca County: Dupont Town Board - Ward 1,2025-04-01,Contested,3.8200000000,Won General,180.0000000000,283.0000000000
34370832515,Colorado,CITY,City Council,Brighton City Council - Ward 4,2025-11-04,UnContested,4.9900000000,Won General,null,null
28952273800,Wisconsin,CITY,Town Council,Jackson Village Board,2025-04-01,Contested,3.2800000000,Won General,1431.0000000000,6754.0000000000
30628522916,Illinois,Local,Other,Fox Valley Park District Commissioner At-Large,2025-04-01,Contested,2.7900000000,Lost General,8005.0000000000,16313.0000000000
28107091012,Illinois,LOCAL,School Board,Bremen Community 228 School Board,2025-04-01,UnContested,3.5800000000,Won General,null,null
31213824525,Illinois,LOCAL,Town Council,Carroll County: Salem Township Supervisor,2025-04-01,UnContested,5.0000000000,Won General,null,null
34359342682,Ohio,CITY,Town Council,Enon Village Council,2025-11-04,UnContested,3.0700000000,Won General,null,null
31030367105,Illinois,LOCAL,School Board,Flossmoor 161 School Board,2025-04-01,Contested,1.5200000000,Lost General,1895.0000000000,15281.0000000000
28153517673,Illinois,LOCAL,School Board,River Forest 90 School Board,2025-04-01,Contested,1.9300000000,Withdrew,null,null
38087416136,Kansas,CITY,School Board,Oskaloosa City Council,2025-11-04,UnContested,1.3400000000,Won General,52.0000000000,200.0000000000
28559111235,Oklahoma,COUNTY,County Supervisor,Oklahoma County Commission - District 1,2025-04-01,Contested,0.8600000000,Lost General,915.0000000000,6572.0000000000
31205827441,Illinois,LOCAL,Town Council,Lee County: Franklin Grove Township Council,2025-04-01,UnContested,4.9900000000,Won General,null,null
29809773927,Wisconsin,LOCAL,Town Council,Jefferson County: Concord Town Board,2025-04-01,UnContested,5.0000000000,Won General,null,null
34452680300,Ohio,CITY,Town Council,Brice Village Council,2025-11-04,UnContested,3.0700000000,Won General,null,null
30376467790,Washington,CITY,City Council,Yelm City Council - Position 5,2025-11-04,Contested,2.3900000000,Won General,464.0000000000,780.0000000000
29370527832,Oklahoma,CITY,City Council,Okemah City Council - At Large,2025-02-11,Contested,1.7900000000,Not on Ballot,null,null
31398989111,Wisconsin,LOCAL,School Board,Verona Area School Board,2025-04-01,UnContested,5.0000000000,Won General,null,null
31413904751,Illinois,CITY,City Council,Canton City Council - Ward 4,2025-04-01,UnContested,5.0000000000,Won General,null,null
23294855458,Minnesota,CITY,Mayor,Bock City Mayor,2024-11-05,Contested,3.2600000000,Won General,26.0000000000,28.0000000000
34205495627,Washington,CITY,City Council,College Place City Council - Position 3,2025-11-04,Contested,1.6200000000,Lost General,813.0000000000,1720.0000000000
30685947203,Illinois,LOCAL,School Board,Prophetstown-Lyndon-Tampico 3 School Board,2025-04-01,Contested,2.6900000000,Lost General,487.0000000000,2867.0000000000
30080030550,Wisconsin,LOCAL,Clerk/Treasurer,Grant County: Platteville Town Clerk,2025-04-01,UnContested,5.0000000000,Won General,null,null
27999606631,Florida,CITY,City Council,Tarpon Springs City Commission - Seat 1,2025-03-11,UnContested,4.9900000000,Won General,null,null
28715899826,Illinois,CITY,City Council,West Chicago City Council - Ward 7 ,2025-04-01,Contested,2.6000000000,Lost General,141.0000000000,465.0000000000
33529722438,Washington,LOCAL,School Board,Steptoe District 304 School Board - Position 3 (At Large),2025-11-04,UnContested,4.9800000000,Won General,null,null
35468094742,Ohio,LOCAL,School Board,Tri-Valley Local School Board,2025-11-04,UnContested,2.8800000000,Won General,null,null
35413812750,Michigan,CITY,City Council,Ironwood City Council,2025-11-04,UnContested,3.8800000000,Won General,null,null
31377054279,Wisconsin,LOCAL,City Council,St. Croix County: Glenwood Town Chair,2025-04-01,UnContested,5.0000000000,Won General,null,null
28362341934,Illinois,LOCAL,School Board,Marengo-Union 165 School Board,2025-04-01,Contested,3.5800000000,Won General,543.0000000000,2122.0000000000
30939731719,Illinois,LOCAL,School Board,Butler 53 School Board,2025-04-01,Contested,1.5200000000,Lost General,599.0000000000,4920.0000000000
30753282370,Illinois,Local,School Board,school board,2025-04-01,Contested,4.3200000000,Won General,1469.0000000000,3350.0000000000
30681677857,Wisconsin,CITY,City Council,Watertown City Council - District 5,2025-04-01,Contested,1.6600000000,Lost General,400.0000000000,870.0000000000
28973653392,Illinois,CITY,City Council,Evanston City Council - Ward 2,2025-04-01,Contested,3.0500000000,Won General,838.0000000000,1698.0000000000
28948094125,Illinois,LOCAL,School Board,Ball-Chatham 5 School Board,2025-04-01,Contested,1.2600000000,Won General,1825.0000000000,12117.0000000000
29637717171,Missouri,CITY,City Council,Charlack City Council - Ward 2,2025-04-08,Contested,2.4700000000,Lost General,31.0000000000,79.0000000000
37492337247,Massachusetts,CITY,City Council,Brockton City Council - At Large,2025-11-04,Contested,2.0200000000,Lost General,3521.0000000000,33560.0000000000
33813669128,Washington,Local,Town Council,Town Council,2025-11-04,Contested,1.8300000000,Won General,null,null
34742231450,Georgia,CITY,Mayor,Turin Town Mayor,2025-11-04,UnContested,2.9900000000,Lost General,null,null
31217305222,Illinois,LOCAL,Other,Decatur Park District Board,2025-04-01,UnContested,5.0000000000,Won General,null,null
31467583626,Illinois,CITY,City Council,Palos Hills City Council - Ward 1,2025-04-01,Contested,3.7200000000,Won General,365.0000000000,512.0000000000
30350420088,Illinois,LOCAL,Utilities Commissioner,Cook Memorial Public Library District Board,2025-04-01,Contested,2.8600000000,Won General,3241.0000000000,5848.0000000000
33470734953,Oregon,Local,Other,Fire and Rescue District Board - Position 2,2025-05-20,UnContested,5.0000000000,Won General,null,null
31129874006,Illinois,LOCAL,Other,South Suburban 510 Community College Board,2025-04-01,Contested,2.4200000000,Lost General,6604.0000000000,39906.0000000000
34825319857,Georgia,CITY,City Council,Vidalia City Council - Ward 2,2025-11-04,UnContested,3.2500000000,Won General,null,null
33935526541,Washington,LOCAL,School Board,Dayton District 2 School School Board - Position 5 (At Large),2025-11-04,UnContested,4.9800000000,Won General,null,null
34746104589,Ohio,LOCAL,Town Council,Athens County: Dover Township Trustee,2025-11-04,UnContested,3.0600000000,Won General,null,null
29670341452,Illinois,CITY,Town Council,Towanda Village Board,2025-04-01,UnContested,3.8800000000,Won General,null,null
31276799350,Wisconsin,LOCAL,School Board,Weyauwega-Fremont School Board - Wolf River and Bloomfield Towns,2025-04-01,UnContested,5.0000000000,Won General,null,null
30301418092,Illinois,LOCAL,Town Council,Madison County: Edwardsville Township Supervisor,2025-04-01,UnContested,4.9900000000,Won General,null,null
30449449252,Illinois,Local,School Board,board of education,2025-04-01,UnContested,4.9900000000,Won General,null,null
29372725056,Florida,CITY,City Council,Indian Rocks Beach City Commission,2025-03-11,Contested,1.4200000000,Lost General,250.0000000000,1125.0000000000
28277160285,Illinois,LOCAL,School Board,Crystal Lake 47 School Board,2025-04-01,Contested,1.2600000000,Won General,2391.0000000000,18914.0000000000
34990519913,Ohio,CITY,Town Council,Lower Salem Village Council,2025-11-04,UnContested,3.0700000000,Won General,null,null
29685738542,Illinois,CITY,Town Council,Dupo Village Council,2025-04-01,Contested,1.6400000000,Lost General,70.0000000000,1039.0000000000
28284577641,Illinois,CITY,Clerk/Treasurer,Highwood City Clerk,2025-04-01,UnContested,4.9900000000,Won General,null,null
31250841374,Wisconsin,LOCAL,School Board,Phillips School Board - Area 2,2025-04-01,UnContested,1.7700000000,Lost General,807.0000000000,2478.0000000000
31509935505,Pennsylvania,STATE,Judge,Pennsylvania Court of Common Pleas Judge - District 38 (Montgomery County),2025-11-04,UnContested,0.5400000000,Won General,null,null
34931434821,Washington,CITY,City Council,Everett City Council - Position 4,2025-11-04,Contested,1.0300000000,Lost General,497.0000000000,1503.0000000000
31516135598,Wisconsin,LOCAL,Town Council,Marathon County: Hewitt Town Board,2025-04-01,Contested,2.7100000000,Won General,136.0000000000,421.0000000000
28877156273,Illinois,LOCAL,School Board,Oswego Community 308 School Board,2025-04-01,Contested,2.1000000000,Lost General,2641.0000000000,29800.0000000000
31304051488,Illinois,CITY,City Council,Winchester City Council - Ward 1,2025-04-01,UnContested,4.9900000000,Won General,null,null
28282342410,Illinois,LOCAL,School Board,College of Lake County 532 Trustee,2025-04-01,Contested,1.0800000000,Lost General,6726.0000000000,98367.0000000000
23023901484,North Carolina,CITY,Town Council,Carrboro Town Council,2025-11-04,Contested,3.9600000000,Not on Ballot,null,null
23349987953,Illinois,CITY,Mayor,Mayor,2025-04-01,Contested,3.6000000000,Won General,5671.0000000000,8764.0000000000
28743135012,Illinois,CITY,Clerk/Treasurer,Lake Bluff Village Clerk,2025-04-01,UnContested,4.9900000000,Won General,null,null
28921960455,Illinois,Local,School Board,La Grange School Board ,2025-04-01,Contested,4.9900000000,Won General,6516.0000000000,30973.0000000000
28535056388,Illinois,LOCAL,School Board,Richland 88A School Board,2025-04-01,UnContested,4.3200000000,Won General,null,null
28170359334,Illinois,LOCAL,School Board,Salt Creek School Board 48,2025-04-01,UnContested,5.0000000000,Won General,null,null
38804788637,Minnesota,CITY,City Council,Golden Valley City Council,2025-11-04,Contested,2.4100000000,Won General,null,null
29720474113,Wisconsin,LOCAL,School Board,Green Bay Area Public School Board,2025-04-01,Contested,3.1600000000,Won General,17402.0000000000,92341.0000000000
30305869732,Washington,CITY,City Council,West Richland City Council - Position 1,2025-11-04,Contested,2.3900000000,Won General,null,null
31261667447,Illinois,CITY,Town Council,Argenta Village Council,2025-04-01,UnContested,4.9900000000,Won General,null,null
27999225106,Oklahoma,LOCAL,Other,Choctaw/Nicoma Park School Board,2025-04-01,UnContested,1.5200000000,Won General,null,null
31041988613,Illinois,LOCAL,Other,Brookeridge Park District Board,2025-04-01,UnContested,4.9900000000,Won General,null,null
28131127613,Illinois,LOCAL,Utilities Commissioner,Somonauk Public Library District Board,2025-04-01,Contested,1.5800000000,Lost General,305.0000000000,2948.0000000000
33754824235,Ohio,LOCAL,Town Council,Morrow County: Harmony Township Trustee,2025-11-04,UnContested,3.0600000000,Won General,321.0000000000,463.0000000000
34937629625,Ohio,LOCAL,School Board,Three Rivers Local School Board,2025-11-04,UnContested,2.8800000000,Won General,null,null
21694478108,Arizona,CITY,Mayor,Florence Town Mayor,2024-11-05,Contested,2.3500000000,Won General,null,null
34695323683,Washington,CITY,City Council,Chehalis City Council - Position 2,2025-11-04,Contested,4.9900000000,Won General,184.0000000000,185.0000000000
31169604456,WIsconsin,CITY,City Council,Oconomowoc City Council - District 2,2025-04-01,Contested,3.6500000000,Lost General,875.0000000000,1777.0000000000
29304775526,Illinois,LOCAL,School Board,West Harvey-Dixmoor 147 School Board,2025-04-01,Contested,2.6300000000,Won General,465.0000000000,2278.0000000000
29178592344,Illinois,LOCAL,Town Council,McLean County: Towanda Township Board,2025-04-01,UnContested,5.0000000000,Won General,null,null
30930852882,Wisconsin,LOCAL,Clerk/Treasurer,Rock County: Spring Valley Town Clerk,2025-04-01,UnContested,5.0000000000,Won General,null,null
30304291933,Wisconsin,LOCAL,School Board,La Crosse School Board,2025-04-01,Contested,1.4500000000,Lost General,4909.0000000000,52870.0000000000
28322158249,Illinois,LOCAL,School Board,Ottawa 141 School Board,2025-04-01,UnContested,2.6900000000,Won General,null,null
31292226446,Illinois,CITY,City Council,O'Fallon City Council - Ward 3,2025-04-01,Contested,3.7200000000,Won General,276.0000000000,407.0000000000
28965318976,Illinois,LOCAL,Town Council,McLean County: Funks Grove Township Supervisor,2025-04-01,UnContested,4.9900000000,Won General,null,null
28149896108,Illinois,LOCAL,School Board,Park Ridge-Niles 64 School Board,2025-04-01,Contested,3.8700000000,Lost General,2363.0000000000,25758.0000000000
29647513362,Oklahoma,LOCAL,School Board,Morrison School Board,2025-04-01,UnContested,2.5000000000,Won General,null,null
30745642850,Illinois,CITY,School Board,Peoria City Council - District 4,2025-04-01,Contested,3.8300000000,Won General,2043.0000000000,4007.0000000000
27993561501,Illinois,LOCAL,School Board,Bensenville 2 School Board,2025-04-01,Contested,2.6900000000,Lost General,971.0000000000,4605.0000000000
33606375259,Pennsylvania,CITY,Mayor,Scottdale Borough Mayor,2025-11-04,UnContested,0.2100000000,Won General,null,null
31129868391,Illinois,CITY,Town Council,Cerro Gordo Village Council,2025-04-01,UnContested,5.0000000000,Won General,null,null
28278222444,Florida,CITY,City Council,Palm Beach Gardens City Council - Group 2,2025-03-11,Contested,3.3500000000,Won General,4202.0000000000,4933.0000000000
30055837305,Illinois,LOCAL,Other,Warren-Newport Public Library District Board,2025-04-01,Contested,2.1700000000,Won General,2230.0000000000,14185.0000000000
30352459685,Wisconsin,LOCAL,County Supervisor,Winnebago County: Black Wolf Town Chair,2025-04-01,UnContested,5.0000000000,Won General,null,null
33740589178,South Carolina,CITY,City Council,Conway City Council,2025-11-04,Contested,3.3500000000,Won General,1273.0000000000,5009.0000000000
28177228972,Illinois,LOCAL,School Board,Bremen Community 228 School Board,2025-04-01,Contested,1.9300000000,Not on Ballot,null,null
35661371141,Ohio,TOWNSHIP,Town Council,Perry County: Monday Creek Township Trustee,2025-11-04,UnContested,1.4900000000,Not on Ballot,null,null
28651278410,Illinois,LOCAL,School Board,Fox River Grove 3 School Board,2025-04-01,Contested,2.6900000000,Won General,303.0000000000,1347.0000000000
28954213204,Illinois,LOCAL,School Board,El Paso-Gridley 11 School Board,2025-04-01,Contested,2.6900000000,Won General,891.0000000000,2899.0000000000
33651729226,Oregon,LOCAL,Other,Northern Wasco County Parks and Recreation District Board - Position 1,2025-05-20,UnContested,5.0000000000,Won General,null,null
31205271378,Illinois,CITY,Town Council,Compton Village Council,2025-04-01,UnContested,5.0000000000,Won General,null,null
31186627128,Illinois,CITY,Mayor,Lebanon City Mayor,2025-04-01,Contested,1.3800000000,Lost General,69.0000000000,754.0000000000
29691939147,Illinois,LOCAL,School Board,Athens 213 School Board,2025-04-01,UnContested,5.0000000000,Won General,null,null
30308775753,Wisconsin,LOCAL,School Board,La Crosse School Board,2025-04-01,Contested,1.2000000000,Won General,13815.0000000000,52870.0000000000
30212594075,Texas,CITY,City Council,Fort Worth City Council - District 11,2025-05-03,Contested,0.9400000000,Lost General,435.0000000000,2235.0000000000
28175825416,Illinois,LOCAL,School Board,Shirland 134 School Board,2025-04-01,UnContested,4.9900000000,Won General,null,null
29664663620,Illinois,LOCAL,Utilities Commissioner,Long Grove Park District Board,2025-04-01,UnContested,5.0000000000,Won General,null,null
31969485866,Texas,CITY,Mayor,Vidor City Mayor,2025-05-03,Contested,0.5000000000,Lost General,19.0000000000,719.0000000000
29371563083,Illinois,CITY,Town Council,Divernon Village Council,2025-04-01,Contested,4.3800000000,Won General,147.0000000000,605.0000000000
31381139117,Wisconsin,LOCAL,School Board,Wauwatosa School Board - Seat 3,2025-04-01,Contested,2.7100000000,Lost General,7326.0000000000,20292.0000000000
30306309490,Wisconsin,LOCAL,School Board,Mukwonago Area School Board - At Large,2025-04-01,Contested,3.7400000000,Won General,7480.0000000000,11986.0000000000
31275584654,Illinois,CITY,Clerk/Treasurer,Johnston City Treasurer,2025-04-01,UnContested,5.0000000000,Won General,null,null
31294646281,Oklahoma,CITY,Town Council,Asher Town Board,2025-04-01,Contested,2.5300000000,Won General,42.0000000000,106.0000000000
35491270676,Washington,CITY,City Council,"Pullman City Council - Ward 1, Position 7",2025-11-04,UnContested,1.0800000000,Won General,null,null
28935360953,Illinois,LOCAL,Utilities Commissioner,LaSalle County: Farm Ridge Township Highway Commissioner,2025-04-01,UnContested,5.0000000000,Won General,null,null
28166573399,Illinois,LOCAL,Town Council,Skokie 68 School Board,2025-04-01,Contested,0.5000000000,Lost General,1087.0000000000,2195.0000000000
31290239912,Illinois,CITY,Mayor,Dixmoor Village President,2025-04-01,Contested,1.6100000000,Lost General,134.0000000000,527.0000000000
35414876230,Pennsylvania,LOCAL,School Board,Weatherly Area School Board,2025-11-04,UnContested,1.8500000000,Not on Ballot,null,null
28306033437,Illinois,CITY,City Council,Mendota City Clerk,2025-04-01,Contested,3.7200000000,Won General,181.0000000000,285.0000000000
29353207456,Wisconsin,LOCAL,Other,Polk County: Lincoln Town Chair,2025-04-01,UnContested,3.6000000000,Won General,574.0000000000,880.0000000000
35457753760,South Carolina,CITY,Mayor,Tega Cay City Mayor,2025-11-04,Contested,0.8200000000,Lost General,571.0000000000,2951.0000000000
35051872428,Ohio,CITY,City Council,Grandview Heights City Council,2025-11-04,UnContested,2.6000000000,Won General,null,null
40650599960,Ohio,TOWNSHIP,Town Council,Ashtabula County: Dorset Township Trustee,2025-11-04,UnContested,3.0700000000,Won General,null,null
28749621637,Illinois,CITY,City Council,Warrenville City Council - Ward 4,2025-04-01,UnContested,5.0000000000,Won General,null,null
28360991383,Oklahoma,LOCAL,School Board,Antlers School Board,2025-04-01,Contested,2.8800000000,Lost General,83.0000000000,351.0000000000
35132962471,Washington,COUNTY,County Supervisor,Whitman County Commission - District 3,2026-11-03,UnContested,0.6100000000,Lost General,null,null
31126871114,Illinois,LOCAL,Other,Oakton 535 Community College Board,2025-04-01,Contested,1.5200000000,Lost General,21661.0000000000,140275.0000000000
35019027584,Ohio,TOWNSHIP,Town Council,Columbiana County: Elkrun Township Trustee,2025-11-04,UnContested,3.0700000000,Won General,null,null
29720287611,Illinois,CITY,City Council,Troy City Council - Ward 1,2025-04-01,Contested,1.7400000000,Lost General,212.0000000000,435.0000000000
28315833937,Illinois,LOCAL,Town Council,Champaign County: Ogden Township Board,2025-04-01,UnContested,4.9900000000,Won General,null,null
33784284329,Ohio,LOCAL,Town Council,Holmes County: Washington Township Trustee,2025-11-04,UnContested,3.0600000000,Won General,null,null
38677307963,Washington,CITY,Mayor,Poulsbo City Mayor,2025-11-04,Contested,1.5000000000,Won General,null,null
35050271039,North Carolina,CITY,Mayor,Hamlet City Mayor,2025-11-04,UnContested,2.9400000000,Won General,null,null
28156745864,Illinois,LOCAL,School Board,Kirby 140 School Board,2025-04-01,Contested,1.9300000000,Lost General,2956.0000000000,19360.0000000000
28958524247,Illinois,CITY,Mayor,Savoy Village President,2025-04-01,Contested,3.2000000000,Lost General,489.0000000000,1571.0000000000
