candidate_id,candidate,date,race_id,race_name,candidate_party,votes,is_winner,election_type,is_uncontested,number_of_seats_in_election,total_number_of_ballots_in_race
218558,Barbara Czarnecki,2025-04-01,188802,WI Hunter Town Board Supervisor (Sawyer County),Nonpartisan,154,Y,General Election,false,2,572
221110,Scott Jones,2025-11-04,368454,KS USD 359 Argonia Board of Education,Nonpartisan,104,Y,General Election,false,3,386
130620,William Snyder,2025-11-04,367369,WA Naches Park and Recreation District Commissioner Board Position 5,Nonpartisan,uncontested,Y,General Election,true,1,uncontested
290003,Thai Vo,2025-08-05,243193,WA Pierce County Charter Review Commissioner Board Council  Position 1 4,Nonpartisan,2031,N,Primary,false,2,17961
272598,LuAna Martin,2025-05-03,223763,TX Aransas Pass City Council Place 3,Nonpartisan,594,Y,General Election,false,1,1680
143854,Brian Zdunowski,2025-03-11,110919,FL Loxahatchee Groves Town Council Seat 4,Nonpartisan,70,N,General Election,false,1,354
258062,Anthony Brown,2025-04-01,214183,IL Pleasant Ridge Township Highway Commissioner (Livingston County),Independent,45,N,General Election,false,1,97
407748,Jake Ward,2025-11-04,412536,IA Davenport Community Schools school board At-large Special,Nonpartisan,4479,N,Special Election General,false,1,9929
271899,Kathryn Grant,2025-05-03,223444,TX Community Independent School District Place 1,Nonpartisan,208,N,General Election,false,1,424
215757,Gary Swain,2025-04-01,186906,"WI Cambridge School District, At-large",Nonpartisan,1837,Y,General Election,false,3,7537
220828,Eric Rynes,2025-04-01,190778,WI Marshall Town Board Supervisor (Richland County),Nonpartisan,121,Y,General Election,false,2,350
376947,Charles Bourgeois,2025-11-04,364002,GA Atlanta City Council 9,Nonpartisan,3497,N,General Election,false,1,8444
284254,Tom Rees,2025-05-03,238729,TX Tehuacana City Council At-large,Nonpartisan,12,N,General Election,false,3,234
285179,Jeremy Garbina,2025-05-20,239417,OR Position 1 Director – Seal Rock Rural Fire Protection Dist.,Independent,288,N,General Election,false,1,809
385221,Elizabeth Wood,2025-11-04,369193,NJ Hazlet Township Board of Education Full Term,Nonpartisan,3362,Y,General Election,false,3,14477
283858,Clyde Mabes,2025-05-03,238537,TX Buffalo Gap Town Council At-large,Nonpartisan,66,Y,General Election,false,3,330
379929,Peter Hanke,2025-11-04,366755,WA Port of Port Townsend District Commissioner Board 3,Nonpartisan,uncontested,Y,General Election,true,1,uncontested
426250,Larry Spivey,2025-11-04,412269,GA Unadilla City Council At-large,Nonpartisan,86,N,General Election,false,3,941
402680,Hemco Patharkar,2025-11-04,411216,NC Mayor of Reidsville,Nonpartisan,60,N,General Election,false,1,1237
391424,Scott Boman,2025-11-04,386815,MI Detroit Board of Police Commissioners 4,Nonpartisan,uncontested,Y,General Election,true,1,uncontested
408754,Andrew Baillis,2025-11-04,405390,"OH Rittman Exempted Village School District, At-large",Nonpartisan,618,N,General Election,false,3,3889
273825,Christy Kosser,2025-05-03,224420,TX Seadrift City Council At-large,Nonpartisan,61,N,General Election,false,3,471
222000,Kelly Barnes,2025-04-01,191803,WI Athelstane Town Board Chairperson (Marinette County),Nonpartisan,uncontested,Y,General Election,true,1,uncontested
291550,Jennilee Shakespear,2025-08-12,243745,UT Henrieville Town Council,Nonpartisan,32,Y,Primary,false,4,153
409819,Terry Posey,2025-11-04,405825,OH Centerville City Council At-large,Nonpartisan,uncontested,Y,General Election,true,3,uncontested
361907,Ramon Lopez,2025-09-16,339188,MA Lawrence City Council A,Nonpartisan,68,N,Primary,false,2,981
324715,Patricia Reasor,2025-08-26,273816,AL Birmingham Board of Education 1,Nonpartisan,1117,N,General Election,false,1,4036
217431,Brian Van Lankveldt,2025-04-01,187958,WI Little Chute Village Trustee,Nonpartisan,uncontested,Y,General Election,true,2,uncontested
385825,Doug Silver,2025-11-04,369490,UT Hideout City Council,Nonpartisan,95,N,General Election,false,2,701
249081,Todd Niedzwiedz,2025-04-01,209019,IL North Aurora Village Trustee Board At-large,Nonpartisan,uncontested,Y,General Election,true,3,uncontested
258549,Jon Chamberlain,2025-04-01,214492,IL Osco Township Supervisor (Henry County),Independent,uncontested,Y,General Election,true,1,uncontested
381786,James Hurt,2025-11-04,367920,"NM Animas Public Schools, At-large",Nonpartisan,uncontested,Y,General Election,true,2,uncontested
377139,Carol McMahon,2025-11-04,364111,WA Snohomish County Charter Review Commissioner Board Council 3,Nonpartisan,9705,N,General Election,false,3,90347
381980,Chase Vuicich,2025-11-04,368000,"NM Lovington Municipal Schools, At-large",Nonpartisan,577,Y,General Election,false,2,2030
252558,Dan Koob,2025-04-01,210996,IL Cuba Township Trustee Board At-large (Lake County),Other,uncontested,Y,General Election,true,4,uncontested
379605,Wanda Berry-Avila,2025-11-04,366415,WA Klickitat County Fire  (Trout Lake) Commissioner Board Position 1 Special 1,Nonpartisan,uncontested,Y,Special Election General,true,1,uncontested
216832,Jeremy Kuderer,2025-04-01,187543,WI Cashton Village Trustee,Nonpartisan,uncontested,Y,General Election,true,3,uncontested
376501,Craig Giese,2025-11-04,363593,VA Lancaster Board of Supervisors District 1,Independent,uncontested,Y,General Election,true,1,uncontested
389192,Jane Torres,2025-11-04,385918,ME Houlton Town Council,Nonpartisan,uncontested,Y,General Election,true,2,uncontested
290450,James Alberson,2025-11-04,367268,WA Renton City Council Position 1,Nonpartisan,10351,Y,General Election,false,1,18525
390449,Deb Calvert,2025-11-04,386486,MN Minnetonka City Council At-large Seat A,Nonpartisan,uncontested,Y,General Election,true,1,uncontested
218385,Rusty Schiradelly,2025-04-01,188647,WI Wyocena Village Trustee,Nonpartisan,99,N,General Election,false,3,443
412350,Russell Owens,2025-11-04,407019,OH Mayor of Vermilion,Nonpartisan,uncontested,Y,General Election,true,1,uncontested
271837,Tyler McAfee,2025-05-03,223413,TX Calhoun County Independent School District 4,Nonpartisan,uncontested,Y,General Election,true,1,uncontested
262191,Connie Haschemeyer,2025-04-01,216453,IL Greater West Central Public Library District Trustee Board At-large,Nonpartisan,uncontested,Y,General Election,true,2,uncontested
410714,Cynthia Murray,2025-11-04,406259,OH Kenton City Charter Review Commissioner Board At-large,Nonpartisan,uncontested,Y,General Election,true,15,uncontested
252731,Lisa Huels,2025-04-01,211091,IL Wheatfield Township Trustee Board At-large (Clinton County),Independent,uncontested,Y,General Election,true,4,uncontested
415493,Myron Mast,2025-11-04,408442,OH Darby Township Trustee Board At-large (Madison County),Nonpartisan,uncontested,Y,General Election,true,2,uncontested
128748,Travis Smith,2025-11-04,411040,NC Lowell City Council,Nonpartisan,268,Y,General Election,false,3,1676
413225,Russell Mazzola,2025-11-04,407427,OH Northfield Center Township Trustee Board At-large (Summit County),Nonpartisan,uncontested,Y,General Election,true,2,uncontested
390132,Leroy Ballard,2025-11-04,386350,SC Mayor of Springfield,Nonpartisan,56,N,General Election,false,1,158
240978,Aaron Biggs,2025-04-01,205363,IL Danville Area Community College District 507 Trustee Board At-large,Nonpartisan,1230,N,General Election,false,2,8617
286863,Derron Cromer,2025-05-27,240806,SC Ehrhardt Town Council,Nonpartisan,19,Y,Special Election General,false,1,29
381592,Rissie Daubert,2025-11-04,367820,NM Eastern New Mexico University-Roswell Community College District Board 2,Nonpartisan,uncontested,Y,General Election,true,1,uncontested
407647,Tony Kelly,2025-11-04,405014,"OH Campbell City School District, At-large",Nonpartisan,894,Y,General Election,false,3,3866
385414,Robert Cook,2025-11-04,405991,OH Eldorado Village Council At-large,Nonpartisan,29,N,General Election,false,4,315
272919,Ralo Thompson,2025-05-03,223936,TX Duncanville City Council 1,Nonpartisan,179,N,General Election,false,1,527
384849,Michael Stein,2025-11-04,369035,NJ Chesterfield Township Fire District No. 1 Board of Fire Commissioners,Nonpartisan,605,N,General Election,false,2,3684
220988,Franki Gross,2025-04-01,190918,WI Delta Town Board Chairperson (Bayfield County),Nonpartisan,uncontested,Y,General Election,true,1,uncontested
325438,Lorenzo Martin,2025-08-26,274176,AL Prichard Mayor,Nonpartisan,631,N,General Election,false,1,2643
219485,Shelly Anderson,2025-04-01,189627,WI Ahnapee Town Treasurer (Kewaunee County),Nonpartisan,uncontested,Y,General Election,true,1,uncontested
388299,Doug Davies,2025-11-04,385262,MT Eureka Town Council At-large,Nonpartisan,137,Y,General Election,false,2,225
415537,Robbie Wagner,2025-11-04,408465,OH Byrd Township Trustee Board At-large (Brown County),Nonpartisan,89,Y,General Election,false,2,313
429493,Gary Fricke,2025-11-04,414017,IA Melbourne City Council At-large,Nonpartisan,147,Y,General Election,false,2,358
126176,Jerry Dickson,2025-11-04,369505,UT Elsinore Town Councilmember,Nonpartisan,72,N,General Election,false,2,380
242845,Todd Volkening,2025-04-01,205940,"IL Marengo Community High School District 154, At-large",Nonpartisan,800,Y,General Election,false,4,4334
218214,John Meyer,2025-11-04,385216,MT Mayor of Bozeman,Nonpartisan,3701,N,General Election,false,1,14038
385950,Ronald Allred Sr.,2025-11-04,369605,UT Rocky Ridge Mayor,Nonpartisan,171,Y,General Election,false,1,231
383496,James Philpott,2025-11-04,368556,KS Peabody City Council,Nonpartisan,43,N,General Election,false,2,199
252303,Jeff Facer,2025-04-01,210850,IL Button Township Trustee Board At-large (Ford County),Independent,uncontested,Y,General Election,true,4,uncontested
382844,Monica Cline,2025-11-04,368355,KS Cedar Vale City Council,Nonpartisan,38,N,General Election,false,2,136
385499,Robert Ivker,2025-11-04,369271,NJ West Orange School Board,Nonpartisan,7005,Y,General Election,false,2,25504
409157,Brandon Lindsey,2025-11-04,405531,"OH Williamsburg Local School District, At large",Nonpartisan,544,N,General Election,false,3,3069
403545,Murray Mckeithan,2025-11-04,411215,NC Red Springs Town Council,Nonpartisan,385,Y,General Election,false,3,1787
291331,Rob Taylor,2025-08-12,243700,UT Saratoga Springs City Council,Nonpartisan,1060,Y,Primary,false,4,7087
413803,Joe Routson,2025-11-04,407702,OH Lemon Township Trustee Board At-large (Butler County),Nonpartisan,979,Y,General Election,false,2,3700
274465,Louisa Green,2025-05-03,224733,TX Port Aransas Independent School District 4,Nonpartisan,482,N,General Election,false,1,1134
363241,Susan Brown,2025-11-04,386451,"MN Ogilvie Public Schools, At-large Special",Nonpartisan,30,N,Special Election General,false,1,164
272994,Ginny Sears,2025-05-03,223979,TX Flatonia City Council At-large,Nonpartisan,114,Y,General Election,false,3,485
325520,Kennith Mount,2025-08-26,274220,AL Andalusia City Council 2,Nonpartisan,192,Y,General Election,false,1,279
247249,Bradley Sebastian,2025-04-01,207966,IL Hartford Village Trustee Board At-large,Independent,uncontested,Y,General Election,true,3,uncontested
325676,Mike Lucas,2025-09-23,385176,AL Alexander City Council 6,Nonpartisan,374,Y,Runoff,false,1,701
248698,George Metanias,2025-04-01,208782,IL Mokena Village President,Independent,1508,Y,General Election,false,1,2765
222094,Christie Schmidt,2025-04-01,191893,WI Argonne Town Treasurer (Forest County),Nonpartisan,uncontested,Y,General Election,true,1,uncontested
249887,Kimberly Parrett,2025-04-01,209486,IL Rock City Village Trustee Board At-large Special,Independent,uncontested,Y,Special Election General,true,2,uncontested
222616,Stacy Fornengo,2025-04-01,192340,WI Oakland Town Treasurer (Douglas County),Nonpartisan,uncontested,Y,General Election,true,1,uncontested
247729,Dave Lahman,2025-04-01,208228,IL Kangley Village Trustee Board At-large,Independent,uncontested,Y,General Election,true,3,uncontested
769497,Bill Furman,2025-11-04,573803,CO Lakewood City Council Ward 4,Nonpartisan,7208,Y,General Election,false,1,9878
220786,Susan Fisher,2025-04-01,190742,WI Russell Town Treasurer (Lincoln County),Nonpartisan,uncontested,Y,General Election,true,1,uncontested
142314,Wanda Weaver,2025-11-04,386087,SC Bennettsville City Council 1,Nonpartisan,uncontested,Y,General Election,true,1,uncontested
438473,Audra Hull,2025-11-04,417876,CT Stonington Board of Education,Republican,2172,N,General Election,false,4,19062
227094,Charles Barnes,2025-04-01,215079,IL Owen Township Highway Commissioner (Winnebago County),Other,uncontested,Y,General Election,true,1,uncontested
261781,Brandon Hawkins,2025-04-01,216285,IL Bradley Public Library District Trustee Board At-large Special,Nonpartisan,uncontested,Y,Special Election General,true,1,uncontested
376419,Charles DeHaven III,2025-11-04,363511,VA Frederick Board of Supervisors Stonewall District,Republican,2216,N,General Election,false,1,4772
262020,Cyntha Wolf,2025-04-01,216389,IL Erie Public Library District Trustee Board At-large,Nonpartisan,uncontested,Y,General Election,true,2,uncontested
410214,Tracy Foley,2025-11-04,406023,OH Felicity Village Council At-large,Nonpartisan,uncontested,Y,General Election,true,4,uncontested
389168,Dan Piltch,2025-11-04,385905,ME Freeport Town Council 1,Nonpartisan,uncontested,Y,General Election,true,1,uncontested
68988,Robert Butler,2025-04-01,189268,WI Niagara Town Board Chairperson (Marinette County),Nonpartisan,uncontested,Y,General Election,true,1,uncontested
274042,Oscar Rogers,2025-05-03,224526,TX Wills Point City Council At-large,Nonpartisan,uncontested,Y,General Election,true,3,uncontested
723235,Kori Salazar,2025-11-04,553576,CO Castle Pines City Council 2,Nonpartisan,1091,Y,General Election,false,1,2149
431163,Atef Ghaly,2025-11-04,415190,NJ Sayreville Board of Education,Nonpartisan,3684,N,General Election,false,3,35311
143823,John Liccione,2025-03-11,110908,FL Mayor of Gulfport,Nonpartisan,143,N,General Election,false,1,2597
429593,Todd Haug,2025-11-04,414073,IA Mayor of Moorhead,Nonpartisan,uncontested,Y,General Election,true,1,uncontested
284370,Brooke Wegner,2025-05-06,238931,MT North Lake County Library District Trustee At-large,Nonpartisan,1422,Y,General Election,false,3,4592
426786,Brianne Batterson,2025-11-04,412573,"IA Eddyville-Blakesburg-Fremont Community School District, Director 1",Nonpartisan,70,Y,General Election,false,1,81
424779,Adam Lamb,2025-11-04,410543,TX The Woodlands Township Council Position 6,Nonpartisan,6364,Y,General Election,false,1,13079
245433,Chrsitopher Flynn,2025-04-01,206919,IL Broughton Village Trustee Board At-large,Independent,14,N,General Election,false,3,92
388167,Tarin Nix,2025-11-04,385186,NM Santa Fe Mayor (First Choice),Nonpartisan,1574,N,General Election,false,1,24707
242039,Fay Bowie,2025-04-01,205720,"IL New Lenox School District 122, At-large",Nonpartisan,uncontested,Y,General Election,true,4,uncontested
432919,Philip Jones,2025-11-04,415685,NH Keene City Council Ward 5,Nonpartisan,481,Y,General Election,false,1,708
428301,Willis Krehbiel,2025-11-04,413399,IA Mayor of Donnellson,Nonpartisan,uncontested,Y,General Election,true,1,uncontested
271203,Dewy Rember,2025-04-01,223111,OK Atoka School Board Office 5,Nonpartisan,uncontested,Y,General Election,true,1,uncontested
261778,Emma Kieser,2025-04-01,216284,IL Bradford Public Library District Trustee Board At-large,Nonpartisan,uncontested,Y,General Election,true,4,uncontested
723164,Lee Cross,2025-11-04,553555,KS Johnson County Community College Board,Nonpartisan,60541,Y,General Election,false,4,373485
410851,Mark Mason,2025-11-04,406308,OH Mayor of Lockland,Nonpartisan,251,Y,General Election,false,1,296
258301,Tracy Rangel,2025-04-01,214330,IL Caledonia Township Trustee Board At-large (Boone County),Independent,uncontested,Y,General Election,true,4,uncontested
216141,Sue Voigt,2025-04-01,187104,"WI Neillsville School District, At-large",Nonpartisan,1475,Y,General Election,false,2,3930
242674,Jennifer Bednarczyk,2025-04-01,205897,IL Community High School District 218 school board District 3,Nonpartisan,uncontested,Y,General Election,true,1,uncontested
107689,Jim Burns,2025-11-04,413487,IA Exline City Council At-large,Nonpartisan,uncontested,Y,General Election,true,5,uncontested
70688,Tony Jackson,2025-04-01,210025,IL Ullin Village Trustee Board At-large,Nonpartisan,uncontested,Y,General Election,true,3,uncontested
241074,Nicholas Goodwin,2025-04-01,205423,IL Manhattan Park District Commissioner Board At-large,Nonpartisan,822,Y,General Election,false,3,3158
249175,Terrence Vorderer,2025-04-01,209074,IL Oak Lawn Village President,Other,uncontested,Y,General Election,true,1,uncontested
217382,Aron Newberry,2025-04-01,187926,WI La Crosse Common Council 9,Nonpartisan,556,Y,General Election,false,1,1012
46266,Adam Robertson,2025-04-01,210608,IL Jackson Township Highway Commissioner (Effingham County),Republican,142,Y,General Election,false,1,259
123070,Chris Parr,2025-11-04,410515,TX Mayor of Roman Forest,Nonpartisan,uncontested,Y,General Election,true,1,uncontested
414081,Bob Hare,2025-11-04,407823,OH Eagle Township Trustee Board At-large (Brown County),Nonpartisan,uncontested,Y,General Election,true,2,uncontested
219697,Jeff Lindner,2025-04-01,189805,WI Linden Town Board Supervisor (Iowa County),Nonpartisan,uncontested,Y,General Election,true,2,uncontested
244571,Christopher Carlsen,2025-04-01,206436,"IL Wauconda Community Unit School District 118, At-large",Nonpartisan,1151,N,General Election,false,4,9983
63598,Brad Olson,2025-11-04,385446,MT Winnett Town Council At-large,Nonpartisan,45,N,General Election,false,2,178
286402,Ron Hemberry,2025-05-20,240528,OR Twin Rocks Sanitary District – Position 4 Director,Nonpartisan,uncontested,Y,General Election,true,1,uncontested
413516,Thomas Cooke,2025-11-04,407559,OH Oxford Township Trustee Board At-large (Butler County),Nonpartisan,uncontested,Y,General Election,true,2,uncontested
424492,Bo Davidson,2025-11-04,410381,TX Clyde City Council At-large,Nonpartisan,330,Y,General Election,false,2,765
248011,Garet Galbreath,2025-04-01,208395,IL Lee Village Trustee Board At-large,Independent,46,N,General Election,false,3,202
247125,Kenneth Gregory,2025-04-01,207897,IL Green Valley Village Trustee Board At-large,Independent,uncontested,Y,General Election,true,3,uncontested
415269,Brian Valletto,2025-11-04,408343,OH Chardon Township Trustee Board At-large (Geauga County),Nonpartisan,444,Y,General Election,false,2,1866
241095,Tony Drabik,2025-04-01,205433,IL Regional Office of Education 56 School Trustee Board At-large (Will County) Term ends 2027 Special,Nonpartisan,uncontested,Y,Special Election General,true,1,uncontested
430838,Homer Dahlman Jr.,2025-11-04,414765,IA Zwingle City Council At-large,Nonpartisan,uncontested,Y,General Election,true,5,uncontested
248675,Nathan Fosdick,2025-04-01,208769,IL Minier Village President,Other,uncontested,Y,General Election,true,1,uncontested
379939,Morgan Alexander,2025-11-04,366763,WA Port of Tacoma District Commissioner Board Position 2,Nonpartisan,60989,N,General Election,false,1,178571
413160,Thomas Dexter,2025-11-04,407401,OH Harrison Township Trustee Board At-large (Vinton County),Nonpartisan,61,Y,General Election,false,2,140
219302,Tyler Grosskreutz,2025-04-01,193523,WI Arpin Town Board Supervisor 2,Nonpartisan,196,N,General Election,false,1,401
389252,Noah Charney,2025-11-04,385944,"ME Regional School Unit 26, Orono",Nonpartisan,uncontested,Y,General Election,true,1,uncontested
222545,Erin Mullett,2025-04-01,192278,WI Avon Town Treasurer (Rock County),Nonpartisan,uncontested,Y,General Election,true,1,uncontested
428127,Ken Bauer,2025-11-04,413302,IA Mayor of Correctionville,Nonpartisan,90,Y,General Election,false,1,136
215770,Joseph Uppena,2025-04-01,186912,"WI Cassville School District Board Member, Town of Cassville",Nonpartisan,uncontested,Y,General Election,true,1,uncontested
427433,Laura Sauser,2025-11-04,412934,"IA Williamsburg Community School District, At-large",Nonpartisan,uncontested,Y,General Election,true,3,uncontested
380572,Kandi Speiser,2025-11-04,367686,MI Morenci City Council At-large,Nonpartisan,162,Y,General Election,false,3,857
285250,Ana Contreras,2025-05-20,239525,OR Gervais School District 1 – Position 3,Nonpartisan,uncontested,Y,General Election,true,1,uncontested
425488,Ronnie Lowe,2025-11-04,411858,GA Griffin City Commission 1,Nonpartisan,213,N,General Election,false,1,516
243495,Glen Foote,2025-04-01,206118,"IL East Dubuque Unified School District 119, At-large",Nonpartisan,uncontested,Y,General Election,true,4,uncontested
271390,Wayne Flores,2025-05-03,223263,TX Canyon Ranch Municipal Utility District Board At-large,Nonpartisan,uncontested,Y,General Election,true,5,uncontested
223514,Nicholas Hawker,2025-04-01,194058,OK Blanchard Public Schools school board Office 5,Nonpartisan,403,N,General Election,false,1,1208
439887,Dino Mercandante,2025-11-04,418446,MA Agawam City Council,Nonpartisan,2587,Y,General Election,false,11,34581
413978,David Talcott,2025-11-04,407777,OH Denmark Township Trustee Board At-large (Ashtabula County),Nonpartisan,45,Y,General Election,false,2,187
442179,Bryce Parker,2025-11-04,419975,SC Snelling Town Council At-large Special,Nonpartisan,14,N,Special Election General,false,1,45
217336,Allen Schellinger,2025-04-01,187897,WI Kekoskee Village Trustee,Nonpartisan,uncontested,Y,General Election,true,1,uncontested
252669,Jim Jorgensen,2025-04-01,211060,IL Lake Villa Township Highway Commissioner (Lake County),Independent,uncontested,Y,General Election,true,1,uncontested
216004,Tracy Brymer,2025-04-01,193153,WI Kettle Moraine School Board,Nonpartisan,uncontested,Y,General Election,true,2,uncontested
143662,Lisa Young,2025-03-04,110764,AL Tuscaloosa City Council 6,Nonpartisan,398,N,General Election,false,1,1464
220910,Christine McGinnis,2025-04-01,190850,WI Atlanta Town Clerk (Rusk County),Nonpartisan,uncontested,Y,General Election,true,1,uncontested
215701,Steven Elliott,2025-04-01,186878,"WI Belleville School District, At-large",Nonpartisan,uncontested,Y,General Election,true,3,uncontested
427975,Benjamin Heyne,2025-11-04,413224,IA Mayor of Charter Oak,Nonpartisan,48,N,General Election,false,1,143
429098,Adam Wilson,2025-11-04,413816,IA Lake City City Council At-large,Nonpartisan,242,Y,General Election,false,3,821
438283,Maura Fitzgerald,2025-11-04,417812,CT South Windsor Town Council,Democratic,4175,Y,General Election,false,6,43123
390158,John Hiatt,2025-11-04,386363,SC Surfside Beach Town Council At-large,Nonpartisan,351,Y,General Election,false,3,1966
410661,Jonathan Crosswhite,2025-11-04,406235,OH Mayor of Jamestown Special,Nonpartisan,uncontested,Y,Special Election General,true,1,uncontested
385076,Catherine Sutter,2025-11-04,369127,NJ Alexandria Township School Board Member,Nonpartisan,907,Y,General Election,false,3,5168
285753,Jacob Bingham,2025-05-20,240011,"OR Powder Valley Water Control District Board Director, Position 4",Nonpartisan,uncontested,Y,General Election,true,1,uncontested
283608,Johnny Guerrero,2025-05-03,238420,"TX Raymondville Independent School District, Place 6",Nonpartisan,557,N,General Election,false,1,1175
239849,Mark Parlanti,2025-04-01,204686,IL Hanover Park Park District Commissioner Board At-large,Nonpartisan,uncontested,Y,General Election,true,2,uncontested
216785,Priscilla Thompson,2025-04-01,187511,WI Brown Deer Village Trustee,Nonpartisan,uncontested,Y,General Election,true,2,uncontested
218509,Chad Spotts,2025-04-01,188756,WI Monroe Town Board Supervisor 1 (Green County),Nonpartisan,uncontested,Y,General Election,true,1,uncontested
424445,Brian Witt,2025-11-04,410354,TX Bellaire City Council Position 5,Nonpartisan,uncontested,Y,General Election,true,1,uncontested
221980,Kevin Taicher,2025-04-01,193915,WI Eaton Town Board Supervisor,Nonpartisan,uncontested,Y,General Election,true,2,uncontested
129388,Wesley Smith,2025-11-04,367659,MI Manistee City Council 2,Nonpartisan,611,Y,General Election,false,1,1149
417372,Robert Smith,2025-11-04,409204,PA Clarion Limestone School Director Region II,Constitution,430,Y,General Election,false,2,1172
248808,Jim Hopkins,2025-04-01,208863,IL Mount Morris Village Trustee Board At-large,Nonpartisan,uncontested,Y,General Election,true,3,uncontested
336664,David Tomas Gordon,2025-09-16,294665,MA Framingham School Committee 2,Nonpartisan,81,Y,Primary,false,2,251
383130,Bryce Sanders,2025-11-04,368453,KS USD 357 Belle Plaine Board of Education,Nonpartisan,159,N,General Election,false,3,1030
272969,Rick Edgett,2025-05-03,223968,TX Fairfield City Council Place 3,Nonpartisan,98,Y,General Election,false,1,234
245986,Jim Walker,2025-04-01,207255,IL Cortland Town Trustee Board At-large,Independent,344,N,General Election,false,3,1549
291481,Gary Tyler,2025-08-12,243731,UT Clinton City Council,Nonpartisan,398,N,Primary,false,4,5036
252090,Thomas Lloyd,2025-04-01,210730,IL Mercer Township Trustee Board At-large (Mercer County),Republican,uncontested,Y,General Election,true,4,uncontested
290572,Jessica Orndorff,2025-08-05,243375,WA Kittitas County Public Hospital  Commissioner Board Position 1 1,Nonpartisan,580,N,Primary,false,2,8046
219077,David Lovato,2025-04-01,189264,WI Dunbar Town Board Supervisor 1 (Marinette County),Nonpartisan,uncontested,Y,General Election,true,1,uncontested
414370,Charles Bodle,2025-11-04,407949,OH Mary Ann Township Trustee Board At-large (Licking County),Nonpartisan,uncontested,Y,General Election,true,2,uncontested
382100,Jerome Haskie,2025-11-04,368049,"NM Zuni Public Schools, At-large",Nonpartisan,uncontested,Y,General Election,true,2,uncontested
378614,Ricky Gabriel,2025-11-04,367224,WA Mayor of Nespelem,Nonpartisan,7,N,General Election,false,1,23
381660,Timea Eckerdt,2025-11-04,367860,NM Upper Hondo Soil and Water Conservation District Supervisor Board At-large,Nonpartisan,200,N,General Election,false,2,1262
377727,Sarah Ramsden,2025-11-04,364638,WA Riverside School District school board 1,Nonpartisan,2213,Y,General Election,false,1,3686
261871,Homer Williams,2025-04-01,216340,IL Chillicothe Public Library District Trustee Board At-large,Nonpartisan,uncontested,Y,General Election,true,4,uncontested
410076,Sandra Matchett,2025-11-04,405965,OH Dresden Village Public Affairs Trustee Board At-large,Nonpartisan,uncontested,Y,General Election,true,1,uncontested
413658,Paul Gleisinger,2025-11-04,407629,OH Springfield Township Trustee Board At-large (Richland County),Nonpartisan,1336,Y,General Election,false,2,3618
415649,James Constable,2025-11-04,408519,OH Marion Township Trustee Board At-large (Clinton County),Nonpartisan,4,N,General Election,false,2,831
249779,Christopher Rowe,2025-04-01,209426,IL Reynolds Village Trustee Board At-large,Other,80,Y,General Election,false,3,294
242388,Michelle Wamser,2025-04-01,205817,"IL Smithton Community Consolidated School District 130, At-large",Nonpartisan,uncontested,Y,General Election,true,4,uncontested
423626,Bobby Lineberry,2025-11-04,411340,NC Stoneville Town Council Special,Nonpartisan,13,N,Special Election General,false,1,172
239985,Willie Darkried,2025-04-01,204749,IL Riverdale Park District Commissioner Board At-large,Nonpartisan,194,N,General Election,false,2,1082
220417,Phil Grassmann,2025-04-01,190438,WI Strickland Town Board Supervisor (Rusk County),Nonpartisan,uncontested,Y,General Election,true,2,uncontested
411699,William Herman,2025-11-04,406705,OH Perrysville Village Council At-large,Nonpartisan,uncontested,Y,General Election,true,4,uncontested
377761,James Dale,2025-11-04,364667,WA Shelton School District school board Special 1,Nonpartisan,uncontested,Y,Special Election General,true,1,uncontested
405730,Tim Shepard,2025-11-04,410709,NC Canton Town Council,Nonpartisan,282,Y,General Election,false,2,874
217560,Michael Vecchione,2025-04-01,193329,WI Mercer Sanitary Commissioner 1,Nonpartisan,uncontested,Y,General Election,true,1,uncontested
241720,Nanci Kirk,2025-04-01,205632,"IL High Mount School District 116, At-large",Nonpartisan,uncontested,Y,General Election,true,4,uncontested
442159,Bill Covington,2025-11-04,419967,SC McConnells Town Council At-large,Nonpartisan,51,Y,General Election,false,3,207
380775,Donald Gustafson,2025-11-04,367778,MI St. Ignace City Council At-large,Nonpartisan,uncontested,Y,General Election,true,3,uncontested
244219,Nora Dalton,2025-04-01,206327,IL Plainfield Community Consolidated School District 202 school board At-large Special,Nonpartisan,uncontested,Y,Special Election General,true,1,uncontested
415725,Patrica Murphy,2025-11-04,408550,OH Brunswick Hills Township Trustee Board At-large (Medina County),Nonpartisan,387,N,General Election,false,2,3071
430809,William Rout,2025-11-04,414746,IA Woden City Council At-large,Nonpartisan,uncontested,Y,General Election,true,3,uncontested
189620,Charles Porter,2025-11-04,367348,WA Yarrow Point Town Council Position 3,Nonpartisan,uncontested,Y,General Election,true,1,uncontested
142716,Christopher Adamson,2025-04-01,194378,OK Deer Creek Public School Board Office 5,Nonpartisan,357,Y,General Election,false,1,682
391828,Shah Haque,2025-11-04,386918,NY New York City Council 25,Asians United,1199,N,General Election,false,1,31811
139580,Kevin Walker,2025-11-04,408727,OH Wayne Township Trustee Board At-large (Jefferson County),Nonpartisan,135,N,General Election,false,2,1114
222619,Dean Granquist,2025-04-01,192342,WI Parkland Town Board Supervisor (Douglas County),Nonpartisan,uncontested,Y,General Election,true,2,uncontested
