hubspot_id,state,office_level,office_type,candidate_office,election_date,viability_score,general_election_result,general_votes_received,total_general_votes_cast
24996992566,Arkansas,CITY,City Council,"Kensett City Council - Ward 3, Position 2",2024-11-05,3.3700000000,Won General,315.0000000000,566.0000000000
41729787552,Iowa,CITY,City Council,Nichols City Council,2025-11-04,2.6100000000,Won General,null,null
39423885627,Ohio,REGIONAL,School Board,Mahoning County Educational Service Center Board,2025-11-04,1.3300000000,Lost General,null,null
35885406873,Utah,CITY,City Council,Mapleton City Council,2025-11-04,1.3100000000,Lost General,null,null
23754076549,Texas,CITY,City Council,Corpus Christi City Council - At Large,2024-11-05,1.2200000000,Lost General,15936.0000000000,191209.0000000000
29631521588,Michigan,CITY,null,Mount Pleasant City Commission,2025-11-04,2.6800000000,Not on Ballot,null,null
36551988373,Alabama,null,Mayor,Mayor,2025-08-26,null,Lost General,null,null
22676791880,New Jersey,LOCAL,School Board,Linden City School Board,2024-11-05,2.5800000000,Lost General,2523.0000000000,24645.0000000000
40884231197,Georgia,LOCAL,School Board,Marietta City School Board - Ward 1,2025-11-04,null,Won General,null,null
32207309389,Michigan,CITY,null,Beaverton City Mayor,2025-11-04,1.9500000000,Not on Ballot,null,null
23336342581,Minnesota,CITY,Mayor,Cromwell City Mayor,2024-11-05,3.2600000000,Won General,86.0000000000,99.0000000000
39522965292,Pennsylvania,TOWNSHIP,null,Chester County: East Goshen Township Supervisor,2025-11-04,null,Won General,null,null
28240672671,Illinois,LOCAL,School Board,Keeneyville Elementary School Board 20,2025-04-01,4.3200000000,Won General,713.0000000000,2605.0000000000
38345760905,Massachusetts,CITY,City Council,Attleboro City Council - Ward 2,2025-11-04,2.1800000000,Won General,718.0000000000,1315.0000000000
23810191389,Arkansas,Local,School Board,school board,2024-11-05,null,Won General,null,null
21759797550,Tennessee,LOCAL,School Board,Memphis-Shelby County School Board - District 7,2024-08-01,0.6200000000,Lost General,215.0000000000,3823.0000000000
38566163492,Ohio,CITY,Town Council,Hartville Village Council,2025-11-04,3.0700000000,Won General,null,null
37763863297,North Carolina,CITY,Town Council,Rhodhiss Town Council,2025-11-04,3.9600000000,Won General,null,null
32270163345,Pennsylvania,CITY,null,Wernersville Borough Council,2025-11-04,null,Not on Ballot,null,null
32791949447,Texas,CITY,City Council,Tom Bean City Council,2025-05-03,4.1200000000,Won General,62.0000000000,210.0000000000
37022357010,North Carolina,CITY,Town Council,Red Springs Town Council,2025-11-04,2.5300000000,Lost General,null,null
29184109141,Illinois,LOCAL,School Board,Hamilton County School Board 10,2025-04-01,3.8700000000,Won General,1222.0000000000,5568.0000000000
46565971780,Texas,null,null,Cibolo City Council District 3,2025-12-13,1.8300000000,Runoff,488.0000000000,1107.0000000000
31297263797,Wisconsin,LOCAL,City Council,Florence County: Florence Town Chair,2025-04-01,4.9900000000,Won General,null,null
32221293067,New Jersey,LOCAL,School Board,Evesham Township School Board,2025-11-04,4.1200000000,Lost General,null,null
36988929099,North Carolina,CITY,Town Council,Wrightsville Beach Town Council,2025-11-04,2.5300000000,Won General,null,null
23719251858,Kentucky,CITY,City Council,Beaver Dam City Council,2024-11-05,4.0700000000,Won General,669.0000000000,2675.0000000000
22782145895,California,LOCAL,School Board,Del Mar Union School Board,2024-11-05,4.9900000000,Lost General,null,null
37143735864,Massachusetts,CITY,City Council,Malden City Council - At Large,2025-11-04,2.0200000000,Won General,null,null
42430419972,Iowa,LOCAL,School Board,Rock Valley School Board,2025-11-04,4.1800000000,Won General,null,null
40717508683,Ohio,CITY,City Council,Dublin City Council - Ward 2,2025-11-04,null,Lost General,null,null
23958850404,Georgia,REGIONAL,Attorney,Georgia District Attorney - Southwestern Circuit,2024-11-05,4.9900000000,Won General,1223.0000000000,1223.0000000000
33222771212,Massachusetts,LOCAL,Other,Moderator ,2025-05-20,4.9900000000,Won General,null,null
35901903156,Washington,LOCAL,School Board,Sultan District 311 School Board - District 2,2025-11-04,2.6700000000,Won General,null,null
25027313950,Michigan,CITY,Town Council,Woodland Village Board,2024-11-05,2.8800000000,Won General,124.0000000000,593.0000000000
29850988358,Louisiana,CITY,Mayor,Lake Charles City Mayor,2025-05-03,0.2100000000,Won General,7703.0000000000,14752.0000000000
37444343916,Virginia,LOCAL,School Board,Spotsylvania County School Board - Lee Hill,2025-11-04,2.3900000000,Lost General,null,null
33021693787,Massachusetts,CITY,Other,Northbridge Town Planning Board,2025-05-20,5.0000000000,Won General,12.0000000000,5516.0000000000
23160681062,Minnesota,LOCAL,Clerk/Treasurer,Nicollet County: Brighton Township Clerk,2024-11-05,4.9900000000,Won General,64.0000000000,71.0000000000
41422941499,New York,COUNTY,null,Ulster County Legislature - District 2,2025-11-04,null,Won General,null,null
23408111745,Michigan,LOCAL,School Board,Whiteford Agricultural School Board,2024-11-05,4.0600000000,Won General,39.0000000000,185.0000000000
35936847872,Kansas,CITY,City Council,Hutchinson City Council - At Large,2025-11-04,0.9600000000,Lost General,null,null
39218889593,North Carolina,CITY,Mayor,Belhaven Town Mayor,2025-11-04,2.9400000000,Lost General,null,null
40251239769,Michigan,CITY,null,Mount Clemens City Mayor,2025-11-04,null,Lost General,null,null
39892973326,Idaho,CITY,Mayor,Garden City Mayor,2025-11-04,0.8100000000,Won General,null,null
22859959187,South Carolina,LOCAL,School Board,Richland 1 School Board - At Large,2024-11-05,4.9900000000,Won General,9350.0000000000,14820.0000000000
30770336340,Pennsylvania,COUNTY,null,Berks County Coroner,2025-11-04,0.4200000000,Won General,null,null
34363599362,Ohio,LOCAL,Town Council,Washington County: Fearing Township Trustee,2025-11-04,2.8400000000,Won General,126.0000000000,283.0000000000
25115064218,Michigan,LOCAL,School Board,Watervliet School Board,2024-11-05,3.3900000000,Won General,1398.0000000000,3786.0000000000
23077037059,Minnesota,LOCAL,School Board,Crosby-Ironton School Board,2024-11-05,2.6800000000,Lost General,991.0000000000,13397.0000000000
23160710301,South Carolina,CITY,Town Council,Hilton Head Island Town Council - Ward 1,2024-11-05,3.7400000000,Won General,1382.0000000000,2011.0000000000
22397589129,Wyoming,CITY,Town Council,Ranchester Town Council,2024-11-05,2.6600000000,Lost General,180.0000000000,1180.0000000000
38122511974,North Carolina,CITY,City Council,Henderson City Council - Ward 3,2025-11-04,3.1900000000,Lost General,null,null
30632056460,Illinois,LOCAL,School Board,Libertyville 70 School Board,2025-04-01,3.5200000000,Won General,2298.0000000000,13417.0000000000
21161769095,North Dakota,COUNTY,Clerk/Treasurer,Benson County District Court Clerk,2024-11-05,5.0000000000,Won General,1634.0000000000,1649.0000000000
23456048536,Michigan,LOCAL,School Board,Plymouth Canton Community School Board,2024-11-05,4.0600000000,Lost General,5233.0000000000,12667.0000000000
32218179461,Pennsylvania,CITY,null,Verona Borough Council,2025-11-04,0.5500000000,Won General,null,null
39040875102,Ohio,CITY,Town Council,Yellow Springs Village Council,2025-11-04,null,Won General,null,null
38057337955,Kansas,LOCAL,School Board,Chanute USD 413 School Board,2025-11-04,1.5300000000,Won General,null,null
25203713874,Kentucky,CITY,City Council,White Plains City Council,2024-11-05,5.0000000000,Lost General,131.0000000000,1141.0000000000
36382448207,Iowa,CITY,null,Council Bluffs City Mayor,2025-11-04,2.1600000000,Not on Ballot,null,null
22010131549,Michigan,LOCAL,Utilities Commissioner,Washtenaw County: Northfield Township Library Board,2024-11-05,2.7600000000,Won General,1551.0000000000,12036.0000000000
23106606445,Minnesota,CITY,City Council,Bayport City Council,2024-11-05,3.3100000000,Lost General,590.0000000000,1984.0000000000
34500194221,New York,CITY,City Council,Watertown City Council,2025-11-04,0.6600000000,Lost General,878.0000000000,4926.0000000000
25333352265,Minnesota,CITY,Clerk/Treasurer,Clontarf City Treasurer,2024-11-05,5.0000000000,Won General,42.0000000000,43.0000000000
38113240754,New York,CITY,null,New York City Council - District 36,2025-11-04,1.1400000000,Not on Ballot,null,null
22412411156,Kentucky,CITY,City Council,Worthington City Council,2024-11-05,4.2800000000,Won General,357.0000000000,2758.0000000000
30267623768,Wisconsin,CITY,City Council,"Fitchburg City Council - District 4, Seat 7",2025-04-01,3.6500000000,Lost General,null,null
31176632078,Illinois,Local,Town Council,Hidalgo Village Council,2025-04-01,4.1400000000,Won General,1.0000000000,4.0000000000
37325902359,North Carolina,CITY,Town Council,Hoffman Town Council,2025-11-04,3.9600000000,Won General,null,null
22737197394,Kentucky,CITY,City Council,Buckhorn City Council,2024-11-05,4.9900000000,Won General,18.0000000000,64.0000000000
43397775619,Ohio,LOCAL,null,Licking Heights Local School Board,2025-11-04,null,Lost General,null,null
23376597368,California,LOCAL,School Board,Palomar Community College District Board - Area 2,2024-11-05,2.5200000000,Won General,17549.0000000000,33685.0000000000
35925220222,Arkansas,null,null,Mooneyhan and Mooneyhan ,2025-07-10,null,Cannot Determine,null,null
29863038031,Pennsylvania,CITY,null,Corry City Mayor,2025-11-04,0.3200000000,Not on Ballot,null,null
39699172524,Texas,LOCAL,null,The Woodlands Township Board - Position 5,2025-11-04,null,Not on Ballot,null,null
38975165815,Minnesota,CITY,Other,Minneapolis City Park and Recreation Board - District 5,2025-11-04,2.3200000000,Lost General,null,null
20267006590,California,Local,Other,ASUSF,2024-04-19,null,Lost General,121.0000000000,549.0000000000
39839309577,New Jersey,CITY,City Council,Jersey City Council - Ward C,2025-11-04,2.0200000000,Runoff,null,null
43052219454,Idaho,CITY,null,Melba City Mayor,2025-11-04,2.1000000000,Won General,null,null
22007939849,Hawaii,COUNTY,County Supervisor,Hawaii County Council - District 5,2024-11-05,0.7400000000,Lost General,137.0000000000,4893.0000000000
39434504346,New Mexico,Local,Other, Soil & Water Board ,2025-11-04,2.4100000000,Won General,null,null
22537142042,Kentucky,CITY,City Council,Coal Run Village City Council,2024-11-05,5.0000000000,Won General,456.0000000000,1526.0000000000
32846601020,Oregon,LOCAL,Other,Urban Flood Safety and Water Quality District Board - Position 1,2025-05-20,1.4900000000,Lost General,15436.0000000000,114271.0000000000
38593061792,South Carolina,CITY,City Council,North Myrtle Beach City Council - At Large,2025-11-04,0.9000000000,Lost General,766.0000000000,5697.0000000000
21713905457,Wyoming,Local,City Council,City Council Ward 1,2024-11-05,2.6500000000,Lost General,1742.0000000000,7325.0000000000
42252552238,New York,COUNTY,County Supervisor,Onondaga County Legislature - District 9,2025-11-04,null,Lost General,null,null
22809912333,Minnesota,LOCAL,School Board,Belle Plaine School Board,2024-11-05,2.6800000000,Won General,2854.0000000000,10363.0000000000
32718981027,Texas,LOCAL,School Board,Grape Creek Independent School Board,2025-05-03,3.6700000000,Won General,70.0000000000,404.0000000000
31114468112,Florida,CITY,City Council,Lynn Haven City Commission - Seat 3,2025-05-20,3.3500000000,Won General,null,null
35900763536,Washington,CITY,null,Kirkland City Council - Position 3,2025-11-04,1.0800000000,Not on Ballot,null,null
21926666595,North Carolina,CITY,Town Council,Town of River Bend Town Council,2024-11-05,null,Won General,926.0000000000,1741.0000000000
41881277865,Virginia,LOCAL,School Board,Falls Church City School Board,2025-11-04,4.0500000000,Won General,3532.0000000000,19452.0000000000
22750468977,California,CITY,School Board,Franklin-McKinley School District Board,2024-11-05,null,Lost General,3928.0000000000,33498.0000000000
22493444259,Michigan,LOCAL,School Board,Vicksburg Community School Board,2024-11-05,1.7000000000,Lost General,1484.0000000000,12434.0000000000
38548920588,North Carolina,CITY,Mayor,Elm City Town Mayor,2025-11-04,1.3800000000,Lost General,null,null
29674846803,Illinois,LOCAL,null,Tuscola 301 School Board,2025-04-01,3.1200000000,Lost General,233.0000000000,1138.0000000000
37016994167,Michigan,CITY,City Council,Saline City Council,2025-11-04,2.6800000000,Lost General,null,null
39499129092,Washington,LOCAL,School Board,Hockinson District 98 School Board - District 2,2025-11-04,1.2500000000,Lost General,null,null
22397475682,Michigan,CITY,City Council,Garden City Council,2024-11-05,1.0400000000,Lost General,2693.0000000000,29044.0000000000
30906791716,Missouri,CITY,City Council,Warson Woods City Council - Ward 1,2025-04-08,5.0000000000,Won General,null,null
39344297399,Ohio,LOCAL,School Board,Maple Heights City School District Board,2025-11-04,2.8800000000,Won General,null,null
40618661045,New Mexico,CITY,Town Council,Eagle Nest Village Council,2025-11-04,0.7700000000,Lost General,27.0000000000,273.0000000000
21805629111,Arizona,CITY,City Council,El Mirage City Council,2024-11-05,2.1300000000,Won General,1504.0000000000,7760.0000000000
37024725403,Virginia,COUNTY,School Board,Prince George County Board - District 2,2025-11-04,2.4000000000,Won General,null,null
23817017890,New Jersey,LOCAL,School Board,Glen Rock School Board,2024-11-05,4.1200000000,Won General,1782.0000000000,13146.0000000000
30900354139,Wisconsin,LOCAL,City Council,Waukesha County: Oconomowoc Town Supervisor/Chair,2025-04-01,2.5500000000,Lost General,718.0000000000,1753.0000000000
35241921434,Washington,LOCAL,Utilities Commissioner,Olympia Port District Board - Position 3,2025-11-04,1.0600000000,Lost General,5615.0000000000,13028.0000000000
38796682008,Massachusetts,LOCAL,null,Attleboro School Committee - At Large,2025-11-04,null,Lost General,null,null
23215201329,Florida,CITY,City Council,North Miami Beach City Commission - Group 7,2024-11-05,1.8500000000,Won General,3235.0000000000,8851.0000000000
39445725866,New Hampshire,CITY,City Council,Concord City Council - At Large,2025-11-04,null,Won General,null,null
23961458804,Oregon,CITY,City Council,La Grande City Council - Position 3,2024-11-05,5.0000000000,Won General,3471.0000000000,3519.0000000000
23109918334,Michigan,CITY,City Council,Albion City Council - Precinct 4,2024-11-05,1.3500000000,Lost General,24.0000000000,379.0000000000
38423743312,Alabama,CITY,City Council,Brighton City Council - Place 4,2025-08-26,1.7200000000,Won General,null,null
35582373228,Washington,LOCAL,School Board,Chehalis District 302 School Board - District 2,2025-11-04,1.1700000000,Won General,null,null
36338403760,Alabama,CITY,Mayor,Alexander City Mayor,2025-08-26,1.7100000000,Runoff,1552.0000000000,3162.0000000000
32313647758,Delaware,LOCAL,School Board,Brandywine School Board - District A,2025-05-13,0.6300000000,Lost General,1555.0000000000,3213.0000000000
35016451946,null,Local,Mayor,Mayor,2025-11-04,null,Not on Ballot,null,null
29163172008,Illinois,Local,School Board,Sunnybrook School District 171,2025-04-01,1.2600000000,Lost General,226.0000000000,3429.0000000000
23932063107,Florida,LOCAL,Other,Magnolia West Community Development District Board - Seat 4,2024-11-05,2.2700000000,Won General,366.0000000000,691.0000000000
36895461461,Washington,LOCAL,School Board,Stanwood-Camano District 401 School Board - District 1,2025-11-04,1.1700000000,Won General,null,null
31347401600,Georgia,CITY,null,"Austell City Council - At Large, Post 1",2025-11-04,1.8700000000,Not on Ballot,null,null
31806723760,South Dakota,LOCAL,School Board,Mitchell School Board,2025-06-03,2.3400000000,Won General,527.0000000000,1537.0000000000
35053511091,Ohio,TOWNSHIP,Town Council,Lake County: Leroy Township Trustee,2025-11-04,3.0700000000,Lost General,null,null
23649349397,California,CITY,City Council,Santa Rosa Valley Municipal Advisory Council,2024-11-05,1.5700000000,Lost General,259.0000000000,2733.0000000000
21979517486,Florida,CITY,City Council,Deltona City Commission - District 1,2024-11-05,3.2100000000,Won General,3129.0000000000,5891.0000000000
36065475390,Montana,CITY,City Council,Missoula City Council - Ward 1,2025-11-04,1.5900000000,Lost General,null,null
23583307645,Oregon,CITY,City Council,Yachats City Council,2024-11-05,5.0000000000,Won General,488.0000000000,488.0000000000
36296020625,Washington,LOCAL,Other,Stevens County Fire District 4 Board - Position 3,2025-11-04,2.7900000000,Won General,null,null
23821632120,Minnesota,CITY,City Council,Longville City Council,2024-11-05,4.1600000000,Won General,57.0000000000,167.0000000000
23706834248,California,CITY,City Council,Santa Rosa Valley Municipal Advisory Council,2024-11-05,2.4800000000,Won General,606.0000000000,2733.0000000000
36064234775,null,Local,Other,Waitsburg Park And Recreation District Commissioner Subdivision 2,2025-11-04,2.7900000000,Won General,null,null
23750307445,California,Local,Other,Community Services Board,2024-11-05,null,Won General,682.0000000000,2468.0000000000
31467171974,Wisconsin,LOCAL,Town Council,Shawano County: Lessor Town Board - Seat 1,2025-04-01,5.0000000000,Won General,null,null
28869356953,South Carolina,null,null,Sarty,2025-03-05,null,Cannot Determine,null,null
31043431786,Montana,null,null,Easypaisa ,2025-03-17,null,Cannot Determine,null,null
36562403683,Kansas,CITY,City Council,Emporia City Commission,2025-11-04,1.3000000000,Lost General,null,null
23254151428,Minnesota,LOCAL,School Board,Morris Area School Board,2024-11-05,1.9200000000,Lost General,916.0000000000,11805.0000000000
40794816822,Iowa,LOCAL,School Board,West Des Moines School Board,2025-11-04,null,Won General,null,null
30903539811,Oregon,local,School Board,Powers School District,2025-05-20,5.0000000000,Won General,null,null
38548920944,Ohio,CITY,null,Chillicothe City Municipal Court Judge,2025-11-04,0.8600000000,Lost General,null,null
31783014968,Missouri,CITY,City Council,Edgar Springs City Mayor,2025-04-08,2.3300000000,Won General,26.0000000000,38.0000000000
29783082084,Wisconsin,CITY,City Council,Racine City Council - District 5,2025-04-01,1.0500000000,Won General,1020.0000000000,1970.0000000000
37342232142,Washington,LOCAL,Other,Pierce County Fire District 27 Board - Position 1,2025-11-04,1.2700000000,Won General,null,null
39103148885,Colorado,City,City Council,Salida City Council Ward 1,2025-11-04,1.8400000000,Won General,545.0000000000,827.0000000000
32192555424,Texas,LOCAL,School Board,Coppell Independent School Board - Place 1,2025-05-03,2.5300000000,Lost General,1066.0000000000,4643.0000000000
32435784079,Massachusetts,CITY,City Council,Danvers Town Select Board,2025-05-06,0.8600000000,Won General,1561.0000000000,6011.0000000000
23961908405,California,LOCAL,School Board,Calexico Unified School Board,2024-11-05,4.2800000000,Lost General,1139.0000000000,5930.0000000000
28810315693,Illinois,CITY,City Council,city council,2025-04-01,1.1100000000,Won General,2675.0000000000,5404.0000000000
36993685342,Virginia,CITY,Town Council,Pembroke Town Council,2025-11-04,4.1600000000,Lost General,138.0000000000,1539.0000000000
35652788848,Kansas,CITY,City Council,Spivey City Council,2025-11-04,1.3000000000,Lost General,null,null
40253382740,New Hampshire,CITY,City Council,Manchester City Select Board - Ward 1,2025-11-04,1.0500000000,Lost General,993.0000000000,4172.0000000000
31096500609,Maryland,CITY,null,Sykesville Town Mayor,2025-05-06,1.5600000000,Not on Ballot,null,null
37447645242,Iowa,CITY,City Council,Pocahontas City Council,2025-11-04,2.9000000000,Won General,null,null
35733046422,Michigan,CITY,City Council,Pontiac City Council - District 2,2025-11-04,2.1800000000,Not on Ballot,null,null
38898757179,Ohio,TOWNSHIP,Town Council,Columbiana County: Middleton Township Trustee,2025-11-04,3.0700000000,Lost General,null,null
36564110084,Utah,CITY,Mayor,North Salt Lake City Mayor,2025-11-04,0.8100000000,Lost General,null,null
39242940218,Ohio,CITY,Town Council,Minerva Park Village Council,2025-11-04,4.2200000000,Won General,490.0000000000,1774.0000000000
35704008483,Kansas,CITY,City Council,Maple Hill City Council,2025-11-04,2.8400000000,Won General,79.0000000000,320.0000000000
22579624449,Florida,CITY,City Council,Fort Lauderdale City Commission - District 2,2024-11-05,1.6200000000,Lost General,8939.0000000000,20330.0000000000
40646406775,Florida,CITY,City Council,"Fort Meade City Council - Seat 5, At Large",2025-11-04,null,Lost General,null,null
22751276062,Minnesota,CITY,City Council,Woodbury City Council,2024-11-05,1.4100000000,Won General,9601.0000000000,58877.0000000000
38502162007,Michigan,CITY,City Council,Ferndale City Council,2025-11-04,4.1600000000,Won General,3623.0000000000,8852.0000000000
37765307173,North Carolina,LOCAL,Other,Roanoke Rapids Sanitary District Board,2025-11-04,2.4600000000,Won General,null,null
32615556983,Oregon,LOCAL,Other,North Health District Board - Position 1,2025-05-20,1.4900000000,Won General,1638.0000000000,2496.0000000000
22013449081,Kansas,CITY,City Council,City Council,2024-11-05,null,Not on Ballot,null,null
39144390976,Minnesota,LOCAL,School Board,St. Louis Park School Board,2025-11-04,2.6800000000,Lost General,null,null
37323704616,Georgia,CITY,Mayor,Woodstock City Mayor,2025-11-04,1.4300000000,Lost General,1955.0000000000,5870.0000000000
37648508019,North Carolina,CITY,City Council,Rocky Mount City Council - Ward 3,2025-11-04,1.6100000000,Lost General,null,null
33084967978,Oregon,LOCAL,Other,Seal Rock Water District Board - Position 1,2025-05-20,1.3800000000,Lost General,185.0000000000,761.0000000000
37442248872,North Carolina,CITY,City Council,Asheboro City Council,2025-11-04,2.0600000000,Lost General,null,null
39232655212,New Mexico,CITY,City Council,Deming City Council - District 2,2025-11-04,0.5400000000,Lost General,null,null
39694855795,South Carolina,CITY,City Council,Barnwell City Council - District 3,2025-11-04,1.7600000000,Won General,null,null
35229048581,Georgia,CITY,City Council,Stockbridge City Council - District 1,2025-11-04,1.6600000000,Lost General,290.0000000000,1465.0000000000
40791685973,Iowa,CITY,City Council,Pleasant Hill City Council,2025-11-04,2.6100000000,Won General,null,null
23521699131,California,LOCAL,School Board,Cotati-Rohnert Park Unified School Board - District 3,2024-11-05,5.0000000000,Won General,null,null
33148823357,Mississippi,Local,Alderman,Algoma Alderman,2025-06-03,1.6300000000,Won General,152.0000000000,798.0000000000
35454661419,Washington,County,Other,King County Fire Protection District No. 43 Commissioner Position No. 1,2025-11-04,1.2700000000,Lost General,null,null
41181440291,Ohio,TOWNSHIP,Town Council,Scioto County: Jefferson Township Trustee,2025-11-04,1.4900000000,Won General,353.0000000000,807.0000000000
40716709466,North Carolina,CITY,Town Council,Bethel Town Council,2025-11-04,null,Lost General,null,null
31196599324,Illinois,CITY,Town Council,Germantown Village Council,2025-04-01,1.3700000000,Won General,137.0000000000,637.0000000000
22573813788,Virginia,CITY,Town Council,Honaker Town Council,2024-11-05,3.5100000000,Lost General,245.0000000000,1192.0000000000
32141702829,Texas,Local,null,Walnut Creek Utility Board,2025-05-03,1.3600000000,Lost General,543.0000000000,2608.0000000000
23513543583,Michigan,LOCAL,School Board,Oak Park School Board,2024-11-05,3.7300000000,Won General,5627.0000000000,21062.0000000000
18688811367,Florida,Federal,Congressional,US House of Representatives,2024-11-05,null,Lost General,73.0000000000,423964.0000000000
19586046316,Michigan,CITY,County Supervisor,Traverse City Commission,2025-11-04,4.9900000000,Won General,2699.0000000000,11964.0000000000
35997996876,Kansas,CITY,City Council,Sublette City Council,2025-11-04,1.3000000000,Won General,null,null
37976781164,Ohio,TOWNSHIP,Town Council,Richland County: Springfield Township Trustee,2025-11-04,1.4900000000,Lost General,null,null
40994771763,South Carolina,CITY,Town Council,Atlantic Beach Town Council,2025-11-04,2.2100000000,Lost General,31.0000000000,142.0000000000
19100001916,Maryland,CITY,City Council,Hagerstown City Council,2024-11-05,1.1900000000,Lost General,1347.0000000000,16236.0000000000
34235939485,Ohio,LOCAL,Town Council,Trumbull County: Newton Township Trustee,2025-11-04,3.0600000000,Won General,null,null
39631601478,Colorado,CITY,City Council,Federal Heights City Council - Ward 1,2025-11-04,1.5900000000,Won General,null,null
30318781518,Georgia,CITY,City Council,Acworth City Council - Post 4,2025-11-04,1.3800000000,Won General,1776.0000000000,3198.0000000000
35655164034,Massachusetts,LOCAL,School Board,Westfield School Committee,2025-11-04,2.4900000000,Won General,null,null
30117025428,null,Local,Other,Fire Protection Trustee,2025-04-01,3.6300000000,Won General,184.0000000000,716.0000000000
22898765966,Michigan,CITY,Town Council,White Pigeon Village Board,2024-11-05,2.8200000000,Won General,272.0000000000,1221.0000000000
39353448573,New Hampshire,LOCAL,School Board,Nashua School Board,2025-11-04,null,Won General,null,null
35252570715,Washington,Local,Other,"Clark-Cowlitz Fire Rescue Commissioner, Position No. 4",2025-08-05,1.2700000000,Won General,null,null
30781587456,New Hampshire,LOCAL,School Board,Milton School Board,2025-03-11,3.0400000000,Won General,502.0000000000,1280.0000000000
32056357206,Oregon,LOCAL,Other,Greensprings Rural Fire Protection District Board - Position 3,2025-05-20,4.9900000000,Won General,null,null
23739592619,California,LOCAL,School Board,Columbia Union School Board,2024-11-05,3.3500000000,Won General,1370.0000000000,3340.0000000000
23929647365,Nebraska,CITY,Town Council,Ceresco Village Board,2024-11-05,1.0400000000,Lost General,83.0000000000,1304.0000000000
36321812089,Kansas,CITY,Mayor,Linn Valley City Mayor,2025-11-04,0.4700000000,Won General,146.0000000000,283.0000000000
34625153662,Pennsylvania,LOCAL,School Board,Sto-Rox School Board - Region 1,2025-11-04,4.9900000000,Won General,null,null
42719223380,Iowa,CITY,null,Muscatine City Council - At Large,2025-11-04,2.8900000000,Lost General,null,null
38149273399,North Carolina,CITY,Mayor,Oak Island Town Mayor,2025-11-04,2.9400000000,Lost General,null,null
31372592787,Illinois,LOCAL,Utilities Commissioner,Schuyler County: Brooklyn Township Highway Commission,2025-04-01,2.8600000000,Won General,33.0000000000,65.0000000000
31751546906,null,Local,School Board,School Board,2025-04-08,4.0500000000,Lost General,null,null
25131371673,Texas,COUNTY,School Board,El Paso County Justice of the Peace - Precinct 7,2026-11-03,0.8000000000,Lost General,2458.0000000000,28791.0000000000
22903691362,Minnesota,CITY,Mayor,Cosmos City Mayor,2024-11-05,2.3400000000,Won General,126.0000000000,212.0000000000
37717539667,North Carolina,LOCAL,Other,Eastover Sanitary District Board,2025-11-04,3.9200000000,Won General,null,null
37006012553,North Carolina,CITY,Town Council,Rich Square Town Council,2025-11-04,3.9600000000,Won General,null,null
31034987878,Illinois,LOCAL,School Board,Cerro Gordo 100 School Board,2025-04-01,5.0000000000,Won General,null,null
36089695015,New York,CITY,null,Bronx Borough President,2025-11-04,0.9800000000,Not on Ballot,null,null
38990201390,New York,TOWNSHIP,null,DeWitt Town Council,2025-11-04,null,Lost General,null,null
31904299140,Texas,CITY,City Council,Hurst City Council - Place 2,2025-05-03,5.0000000000,Won General,null,null
25199997107,California,LOCAL,School Board,Redding School Board,2024-11-05,4.9900000000,Won General,3120.0000000000,5938.0000000000
31380615490,Wisconsin,LOCAL,School Board,Elmwood School Board,2025-04-01,5.0000000000,Won General,null,null
36544526693,null,CITY,City Council,Opelika City Council - District 3,2025-08-26,3.3100000000,Lost General,null,null
39418564898,Georgia,CITY,Mayor,LaGrange City Mayor,2025-11-04,1.4300000000,Lost General,611.0000000000,4037.0000000000
35918669877,Alabama,CITY,City Council,Alexander City Council - District 4,2025-08-26,1.7200000000,Runoff,null,null
32424124563,Texas,CITY,City Council,Dumas City Commission - Place 3,2025-05-03,5.0000000000,Won General,null,null
31126831751,Illinois,LOCAL,Other,Ford County: Patton Township Highway Commission,2025-04-01,3.8600000000,Won General,442.0000000000,702.0000000000
27898556285,Georgia,LOCAL,School Board,School Board,2025-05-19,2.7600000000,Won General,66.0000000000,107.0000000000
29929780879,Vermont,CITY,Town Council,Waterbury Town Select Board (1-year term),2025-03-04,1.9600000000,Lost General,null,null
25004563717,Michigan,LOCAL,Utilities Commissioner,Lapeer County: Almont Township Library Board,2024-11-05,4.1400000000,Won General,1983.0000000000,6894.0000000000
16990801717,California,COUNTY,County Supervisor,Ventura County Board of Supervisors - District 5,2024-11-05,0.8500000000,Lost General,1246.0000000000,28137.0000000000
23142242111,Minnesota,CITY,City Council,Beaver Bay City Council,2024-11-05,5.0000000000,Won General,56.0000000000,87.0000000000
39624894076,New York,COUNTY,County Supervisor,Putnam County Legislature - District 5,2025-11-04,null,Lost General,null,null
21915192929,Virginia,STATE,null,Virginia House of Delegates - District 16,2025-11-04,0.3000000000,Not on Ballot,null,null
25292952496,Kentucky,CITY,City Council,Taylor Mill City Council,2024-11-05,2.8000000000,Lost General,1046.0000000000,9306.0000000000
38949522265,North Carolina,CITY,Town Council,Stantonsburg Town Council,2025-11-04,2.5300000000,Won General,null,null
35228112684,Washington,CITY,Mayor,Grand Coulee City Mayor,2025-11-04,0.8300000000,Lost General,null,null
28703026803,New York,CITY,null,New York City Council - District 20,2025-11-04,1.1400000000,Lost General,null,null
39704264224,New Jersey,LOCAL,School Board,Fair Lawn Borough School Board,2025-11-04,4.1200000000,Lost General,3397.0000000000,20656.0000000000
